User,Item 1,Item 2,Item 3,Item 4,Item 5
S7790963J,3,4,7,0,8
S6327463C,8,0,2,5,4
S4626759S,6,5,1,8,2
S9073543I,7,1,2,6,3
S8885450T,0,1,7,5,6
S6915888L,4,8,3,2,6
S4980301H,7,0,6,5,4
S6221316W,2,4,8,5,3
S4383209W,8,0,7,3,1
S6181171J,8,0,6,2,7
S4502632E,4,5,1,3,6
S6969852U,2,8,6,1,0
S7005373M,1,7,3,5,6
S6494339O,3,8,7,0,6
S8725242F,0,4,8,3,6
S4398445R,3,8,7,1,0
S5338534G,0,8,2,4,1
S5891386D,5,7,0,6,2
S8164355X,1,6,0,3,7
S6321012J,6,5,2,7,0
S6882688I,4,7,0,1,2
S6869691Y,8,0,1,4,5
S6112599V,4,6,1,5,2
S5431111R,6,1,0,7,8
S6025280T,6,8,3,4,7
S9715237C,2,5,7,8,4
S8335692R,7,6,8,5,0
S6923598H,8,5,6,4,2
S7040242N,5,8,3,7,1
S8896499J,6,8,7,1,2
S8328894J,7,5,6,1,8
S6453674J,8,2,6,1,7
S6822053B,4,8,1,0,7
S6145150B,0,4,8,2,1
S9034916O,6,7,8,4,5
S4551303J,7,6,0,2,1
S6652147Z,7,0,1,6,3
S4684594W,6,8,2,7,5
S7683352T,4,1,8,7,5
S8929100S,3,0,4,5,2
S6834430E,5,8,1,2,7
S6797411C,8,0,6,1,3
S6759422T,6,2,1,0,8
S6777606J,3,4,8,6,5
S6796205L,3,0,2,8,6
S8141226X,5,2,3,1,6
S5791511J,1,7,0,2,3
S8059440X,3,6,1,4,2
S8639380W,6,8,2,3,7
S6793475E,6,8,1,0,3
S9896423W,1,5,4,8,6
S6456018Z,4,6,3,5,2
S8304606D,1,0,8,2,6
S5221347O,5,2,1,7,4
S4416611U,4,6,0,5,7
S6939062N,2,7,5,8,3
S7276191Y,7,0,8,6,1
S6407251M,0,3,1,8,6
S7052393Z,6,7,3,5,1
S7884377M,5,6,4,2,0
S7434549D,7,2,6,4,1
S6389054F,8,2,0,6,7
S7289983F,6,4,8,5,0
S5702242P,1,8,7,0,6
S4043708J,1,8,4,5,3
S6055122R,3,4,7,5,6
S9392924O,2,4,8,3,6
S8587653A,8,3,6,5,2
S9604747C,3,1,5,0,6
S6693669F,2,5,1,8,6
S6596234H,5,2,1,4,0
S4573135K,5,6,1,0,7
S7819268M,0,7,5,2,8
S4003477S,7,1,4,5,2
S6694312D,6,8,2,3,5
S7804819O,1,6,4,2,8
S8544088G,7,8,5,6,2
S4008785E,7,2,1,3,4
S6529052G,4,2,5,6,3
S4598987O,1,2,7,6,4
S9366965Y,3,6,0,7,4
S6909325X,8,0,7,5,2
S8015859Y,6,4,3,2,0
S8999991T,3,7,1,0,5
S6834158I,8,2,3,1,7
S9211519B,0,2,8,3,1
S7084673B,1,3,5,4,7
S9208727Q,6,2,8,1,0
S7250781W,6,5,0,8,2
S6945977K,0,5,6,1,4
S8201457C,5,6,1,2,4
S6373409H,2,6,4,8,0
S4911996O,5,2,8,6,0
S7379431V,8,1,2,6,7
S7102033F,7,5,6,2,4
S6639138S,1,0,7,5,6
S7701875N,1,3,7,4,6
S7435782O,6,3,2,7,4
S9725514L,8,1,2,5,7
S9156547X,2,7,3,6,5
S6952856B,4,6,0,5,7
S6886823X,5,1,8,0,2
S7439717B,6,7,3,2,1
S6410662Z,3,0,7,6,5
S7754214F,4,7,3,2,0
S6430535V,7,5,1,8,2
S6872627E,8,2,1,3,4
S7405109Z,8,7,6,2,3
S8145614S,8,5,2,0,1
S7125005V,5,2,7,6,8
S7879127O,4,5,1,8,2
S8372669Z,8,0,5,1,7
S6405974Z,3,7,0,8,6
S5117850E,8,1,7,3,0
S9786072N,1,5,2,7,3
S6661711L,6,3,1,8,5
S7393253U,0,1,4,8,5
S8144773L,5,2,4,0,7
S5324143O,2,1,8,6,0
S8713826G,8,0,3,1,2
S6571670W,6,2,8,3,1
S8687362C,8,1,2,3,6
S8821214V,6,1,7,5,8
S5759008X,1,7,4,6,0
S7331657D,0,4,1,2,8
S6359349Q,5,0,8,2,4
S6304449O,2,8,6,7,5
S4182731A,1,6,2,7,8
S7275861Q,8,6,4,5,1
S7714525C,7,2,3,4,6
S7107605B,2,7,5,8,6
S7149490F,8,1,6,2,4
S5281772K,7,1,8,5,6
S5904869C,8,1,4,5,0
S6801498G,8,6,5,0,7
S8225973H,8,6,7,2,4
S4902189J,1,6,4,8,2
S9118613J,2,1,8,6,7
S6835065U,2,4,0,8,7
S6312075B,6,8,2,7,0
S8205278B,0,6,4,5,1
S8249752Y,0,6,5,8,7
S4857553M,7,6,0,8,5
S7056702V,3,7,1,6,4
S6575410G,3,2,4,5,1
S5263890Q,7,0,5,6,2
S7214276U,0,8,1,6,5
S4430632S,5,4,7,6,0
S7259665T,1,8,6,0,3
S6159879D,0,7,6,8,1
S8802636G,0,8,7,1,5
S5315303H,2,1,0,8,7
S4366465X,8,0,4,7,5
S7407647F,2,3,8,7,6
S8578570O,8,7,2,6,5
S6345601X,1,6,2,7,3
S8809776N,1,8,7,5,2
S9881258Y,0,8,2,7,1
S7040198V,3,7,1,0,8
S7413925E,5,7,4,2,3
S6446750M,3,6,5,1,2
S6733743O,6,2,0,8,4
S8330277U,8,1,2,3,6
S6527187Y,8,0,1,2,6
S9012894L,7,2,8,1,5
S6929753Q,7,0,1,2,4
S9626955A,3,0,1,8,6
S7805250S,2,5,4,8,1
S5038140T,5,6,0,2,7
S6112634G,7,1,6,3,8
S6073013Z,4,1,8,7,2
S9151299L,2,8,1,0,6
S8268989S,4,2,7,0,1
S4139127O,1,5,2,6,7
S6996379D,2,1,8,6,4
S7150678C,2,7,8,6,5
S7768870Y,4,6,5,3,1
S7706302N,7,3,8,6,0
S6716173V,0,5,3,8,2
S6572479F,6,1,3,2,5
S8227128A,2,4,0,3,8
S6416935Q,7,0,6,4,2
S7218973Z,8,0,1,5,2
S8784927X,3,8,7,1,6
S7647319Z,6,8,0,5,1
S8085708S,0,6,5,1,2
S6803220X,1,3,8,0,6
S7179161V,8,2,3,7,6
S5011967M,0,2,6,5,8
S6730704B,2,3,4,5,6
S9514767C,7,8,2,1,4
S6660425P,4,2,6,1,5
S6923056W,8,0,2,5,1
S8612675O,3,1,8,6,5
S8140460T,1,5,0,6,8
S6793755H,8,0,5,7,2
S7359654Q,8,4,7,1,5
S9515800P,1,4,2,6,3
S4678057M,6,1,2,8,7
S7395918P,5,6,1,0,8
S7394035O,3,6,8,1,2
S6916825D,0,8,5,6,2
S7069343P,3,4,0,5,1
S5068493E,2,0,4,5,3
S4155469H,1,2,6,7,4
S6920218O,6,1,0,5,8
S9657253U,6,0,2,3,5
S6314511W,3,8,2,5,7
S4698429Z,1,2,8,5,3
S6675547A,5,6,1,3,7
S5037419E,0,6,3,5,2
S6401132D,5,7,3,2,6
S6435139X,0,7,6,3,5
S9583694K,2,6,7,0,3
S7059556S,3,1,4,8,0
S4846002W,6,7,5,3,1
S8694995V,5,2,6,7,3
S4665341J,2,6,5,8,7
S8743683G,2,3,0,8,1
S9726730Y,6,5,0,1,8
S5294858O,5,8,6,3,4
S6232904Y,8,5,2,1,6
S6917856V,0,1,4,5,2
S4847540V,6,0,3,7,1
S8538976O,1,2,4,8,5
S5648286C,0,2,6,1,3
S7465379M,8,5,2,6,4
S7376813C,8,2,1,0,6
S9262838C,6,8,1,0,3
S9614181H,2,6,1,8,3
S5999416N,8,0,4,5,1
S4067276N,1,3,4,7,8
S4363574K,5,6,8,0,3
S5619567L,5,4,2,1,8
S4623627S,1,6,3,4,8
S9450099H,2,8,3,4,7
S4817842H,5,8,7,0,1
S7302214D,1,7,6,0,3
S6429456I,7,6,2,0,3
S9253709R,2,3,1,6,8
S8613671L,5,3,6,8,7
S7452075L,2,7,6,3,4
S5792373M,3,7,1,2,8
S7116028R,4,8,7,1,6
S7406844V,4,0,2,6,5
S7097712W,1,3,7,0,8
S5123654V,0,6,1,8,3
S7060871V,7,3,4,0,6
S6613360L,1,0,5,6,2
S6680405M,5,1,2,3,6
S5750697Z,1,8,7,6,3
S7203169A,0,8,1,5,2
S7147671T,2,7,6,3,0
S6827697J,8,7,1,2,5
S9734491M,6,1,2,0,8
S6808413Y,0,7,8,5,1
S9760714D,6,4,2,1,7
S4049608O,1,6,7,2,4
S9457416I,3,0,4,2,1
S8955297Z,3,5,0,1,7
S6098592Y,4,5,6,7,1
S8650079C,8,1,3,2,6
S7938802S,0,7,1,6,5
S5824126I,0,6,7,4,5
S8443581E,1,7,8,4,2
S6689050I,5,8,6,4,1
S6282121Q,4,8,2,5,1
S7440285Z,6,2,5,7,8
S7191632D,2,4,3,8,0
S7329927O,1,6,8,0,3
S7110687F,6,3,0,2,4
S6268711C,4,2,5,8,0
S6733774B,7,6,2,0,1
S4265896E,6,4,8,7,5
S7681263N,5,6,1,2,7
S6938081R,6,0,7,3,2
S4281642T,1,7,8,4,6
S7404731B,4,2,6,7,8
S8516036C,1,2,6,8,5
S6808975U,0,2,1,5,7
S6811838E,8,7,0,6,1
S6427254L,6,2,5,1,8
S8664274S,8,1,5,0,7
S9783211S,2,8,6,0,3
S9001810O,5,7,0,2,4
S6434813M,2,0,7,6,3
S9337262O,4,7,1,8,3
S4280548G,1,2,7,4,5
S9260974J,8,5,0,3,2
S9112447W,6,1,2,8,5
S6434507H,5,3,8,6,0
S9758600Y,6,1,5,0,4
S5236156B,1,7,6,8,5
S6255592K,2,8,4,1,0
S7066091V,1,3,2,8,7
S6933300M,0,6,1,2,5
S4545576S,1,7,0,2,5
S8385992D,1,2,7,5,6
S9081098H,1,6,7,5,3
S7402191X,6,5,0,3,2
S5687545U,6,2,4,8,7
S7299890W,8,0,6,2,5
S4100866B,2,1,7,8,6
S6834801I,8,4,7,0,1
S7111065A,2,1,0,7,3
S4968224C,7,3,4,0,2
S8992833O,6,7,5,0,1
S6748621X,0,5,1,8,3
S7195559V,8,2,7,6,4
S4047957O,4,2,3,1,0
S4091839H,3,5,4,0,8
S4231407C,8,5,6,7,2
S7303046A,4,1,2,5,6
S9469140E,2,1,7,8,6
S8277362I,0,1,3,6,2
S8377269T,1,5,2,4,6
S6878584V,8,7,1,5,2
S8358522V,2,8,1,6,5
S9827283Z,4,7,6,8,1
S7859828F,2,7,3,6,0
S4015806T,1,7,8,4,2
S5837701G,5,0,7,8,1
S5032578K,4,2,0,6,8
S7090091H,7,3,6,1,8
S6491545E,8,3,5,2,7
S9886567Q,3,2,8,6,0
S4207549S,0,5,4,8,7
S6447954E,2,5,8,6,7
S8318675O,6,2,1,7,5
S5770640H,1,7,0,8,6
S9798602X,2,8,6,4,1
S7369555F,5,7,1,0,8
S4272308F,8,7,2,5,4
S5743464V,1,5,4,8,7
S4312193C,2,8,4,5,7
S6995517X,0,3,1,5,4
S7199166Y,7,4,8,3,1
S7321518N,0,4,2,3,7
S7703460U,6,3,7,8,4
S6804237U,0,1,8,4,5
S5869436T,7,0,6,2,1
S7762638I,8,3,7,6,0
S5475677Z,7,1,2,3,8
S4606089X,6,3,1,5,2
S9744190R,6,1,8,2,0
S6823189K,1,0,7,8,2
S5727572A,7,1,3,4,5
S5357345B,6,7,8,1,4
S7621519G,6,4,7,8,5
S8122985O,4,5,2,1,6
S6494753M,8,7,2,3,6
S6927500G,4,3,6,2,0
S5836732W,1,0,7,6,3
S7331757G,6,0,8,2,1
S9140316Z,8,1,5,7,6
S8073739L,6,4,2,0,3
S9876980M,4,3,8,6,5
S6842644Y,8,0,1,5,4
S7040093F,2,3,7,5,6
S7142286S,0,2,7,8,4
S4373570P,0,2,3,4,5
S9706775U,4,5,6,8,2
S8730125N,0,3,2,4,1
S7431461W,4,7,6,1,2
S9197892G,2,8,6,7,0
S5708370G,1,4,8,7,5
S8039621V,5,3,4,1,0
S6988014A,6,8,2,0,4
S6663481X,7,1,0,2,5
S6194243I,6,1,8,4,5
S4094223O,6,7,5,2,1
S7403118B,7,4,6,1,3
S5297424X,4,1,6,8,7
S7296065E,6,8,3,4,2
S6809565E,5,8,1,7,0
S6802402U,1,8,3,7,0
S7912060U,0,4,1,8,3
S4603458O,8,6,5,7,2
S4986945E,1,0,6,3,2
S6140010G,8,6,2,0,5
S6758362O,8,0,6,2,1
S7966164Q,1,0,8,7,2
S7355539A,1,7,0,8,2
S6553093E,1,6,5,0,3
S9436694Z,0,2,4,8,3
S7190880J,5,2,0,8,3
S7648893V,1,6,5,8,4
S5781139M,1,7,5,2,0
S7000033V,7,4,3,5,1
S9482544X,8,6,2,7,4
S4836835K,0,6,7,4,1
S7665686Y,0,5,8,7,1
S8348432T,1,6,2,5,0
S7428114Y,2,1,0,6,4
S8972953Q,7,6,3,5,8
S7449328S,5,4,6,3,1
S4083446F,3,1,5,4,6
S7314952I,5,3,0,6,4
S6264530S,8,4,2,0,6
S9174240B,1,7,0,2,8
S6227652R,4,0,1,2,8
S6025373D,4,8,1,7,6
S6457436J,3,2,7,6,8
S8579676Z,8,2,3,4,6
S6907633A,4,0,8,5,2
S6729047B,2,0,6,1,7
S9307142R,4,6,2,5,7
S7395279K,6,8,4,1,0
S9119068L,2,4,7,8,0
S4300811L,8,7,1,2,4
S4047609N,1,4,2,5,3
S4947596L,2,6,4,8,3
S4955997Y,6,1,0,2,7
S7232844H,2,8,5,0,1
S4532074P,7,5,0,2,4
S8878423N,1,7,8,4,6
S6884391O,7,8,0,6,1
S8635229K,6,3,2,4,7
S5477712A,7,3,1,4,8
S7462263V,6,2,3,7,4
S7108740C,7,2,3,8,0
S8714262C,7,4,0,5,1
S7945051D,0,8,4,7,1
S7811426Z,2,8,5,0,7
S4509524S,2,4,7,6,1
S4558202S,1,2,6,7,5
S5897203E,8,6,7,1,2
S6205537S,4,7,2,8,1
S9793899X,6,7,5,2,1
S9714447S,0,8,4,1,2
S6006015E,4,6,3,7,8
S8041561Q,5,6,4,7,1
S9518099G,7,2,0,4,3
S7271793B,8,7,6,2,4
S5296913E,8,6,5,4,1
S5214315H,5,1,7,2,4
S5054059Q,8,0,4,7,6
S7717783R,3,6,7,4,1
S9297087Y,8,3,1,0,2
S7068068R,7,1,5,0,6
S6620748P,1,3,0,7,6
S6963172E,0,4,5,2,6
S5669514E,1,2,8,3,5
S8812056A,7,2,1,0,5
S6866173S,1,6,5,8,7
S6776600E,8,2,0,6,1
S9365337K,5,4,1,7,0
S7090185K,3,4,1,7,5
S8264037Y,5,8,6,4,1
S4879715W,5,7,6,8,3
S5303308N,1,6,8,2,4
S6729289B,8,0,1,3,6
S7031957A,8,7,3,5,1
S5714625M,1,6,5,8,4
S4539815S,1,5,2,7,4
S7852798R,2,1,3,6,4
S4395086K,6,8,1,7,0
S6917692F,0,7,8,2,4
S4023504Z,3,1,4,0,6
S8517789R,1,2,8,5,7
S8791296B,6,0,4,7,1
S6932179X,6,1,3,5,4
S6624270Y,1,3,8,2,0
S7965509W,4,8,7,0,2
S7891664O,2,5,6,4,0
S6610035S,1,6,7,0,4
S7236998R,4,6,0,8,1
S8342609J,1,2,5,8,6
S9264147Y,8,1,0,4,3
S6311709D,6,7,8,2,0
S7277951N,8,1,6,4,2
S8695482Q,1,7,5,8,6
S6271015A,8,5,2,1,7
S8109417Y,3,0,2,7,1
S9567958N,7,0,6,1,3
S8468501E,1,2,7,5,3
S7207627X,8,4,2,1,7
S5617303X,2,6,0,4,1
S5090944J,3,2,8,0,4
S4503606Q,5,2,4,6,1
S6288474L,8,2,0,4,3
S6848215H,8,6,1,0,5
S7445772P,0,4,1,7,2
S7193831E,4,2,3,5,6
S9367716J,7,4,5,6,3
S6563412E,3,0,6,5,2
S7458840E,8,1,3,2,7
S8202035V,6,5,0,8,1
S7404322L,4,3,7,2,0
S7178864B,3,7,4,8,6
S6864543Q,7,8,1,0,6
S6854905C,8,0,1,6,3
S8337697U,0,1,6,5,8
S6545793N,1,3,6,8,0
S7986253C,4,6,3,0,7
S7107411J,7,4,2,6,3
S8068571I,7,3,1,4,2
S7025910R,8,1,5,3,4
S5041253L,5,2,6,3,7
S4627586Y,6,8,2,5,4
S7043213W,3,5,8,0,1
S7998244O,0,8,4,7,6
S7214814F,0,5,8,7,2
S4418276L,7,4,2,0,8
S9075049L,3,5,0,7,1
S4720088M,3,5,7,6,0
S7211747D,8,0,5,7,6
S7958144A,6,7,8,1,4
S4029307L,7,5,1,6,0
S5724278M,0,1,4,8,7
S6966419J,6,0,1,5,3
S7116022R,6,2,7,5,0
S8991536Y,3,8,5,1,6
S8916467W,5,3,8,7,0
S5076754J,4,0,5,2,3
S5246058B,6,5,7,1,3
S6437991E,8,6,3,7,0
S8862531O,1,7,8,6,2
S4433524D,0,4,5,2,7
S6920851T,1,5,0,3,2
S9303448F,7,4,2,6,5
S8693476N,2,7,1,5,3
S8968359H,1,5,7,0,3
S8385858I,1,2,5,4,7
S7792288N,0,8,4,7,6
S8873635D,8,5,1,0,3
S5504809A,5,6,8,1,0
S8574684K,2,1,8,7,6
S7756309X,3,7,2,1,4
S7022511A,3,6,5,8,1
S4965963S,0,6,3,2,4
S7259533N,1,0,6,2,8
S5666442N,2,6,1,7,5
S9774398R,4,6,2,8,5
S8317318W,2,8,1,4,7
S7279366V,2,6,5,8,7
S7417711C,6,5,3,4,2
S6555109J,3,6,2,1,5
S5751905B,3,1,7,8,6
S5583593A,7,8,1,0,2
S6689861D,0,5,1,6,3
S8099220F,6,3,4,5,1
S7962136P,0,6,7,8,1
S5625066U,6,0,2,4,8
S9672270W,0,4,2,1,6
S8854102A,1,7,0,8,4
S8464454R,5,8,1,3,0
S8067981H,2,8,1,6,4
S8944764P,7,6,0,5,1
S4454256N,6,8,4,0,5
S4072091S,4,1,5,3,2
S6111466E,6,8,1,5,7
S8381951I,7,6,1,4,8
S6802127T,0,8,6,1,7
S6020009D,1,7,6,3,4
S6491339N,2,4,0,7,8
S9225613Y,6,0,8,3,1
S7312990F,1,7,8,6,0
S9543376T,3,2,6,8,7
S7396024F,3,0,1,4,2
S4070060Y,2,8,1,4,0
S6345391J,6,0,2,4,7
S6094021O,7,4,8,5,1
S4986135R,6,0,4,1,3
S6593244L,6,5,0,2,4
S5541977U,6,3,7,0,1
S4819927U,1,3,6,8,7
S6670956M,7,5,1,8,6
S5784632C,1,8,3,7,2
S7977152E,8,1,0,6,7
S9188347P,2,7,6,4,0
S9158550V,7,2,1,6,8
S8195963A,1,0,5,2,7
S4258563R,5,8,1,6,3
S7456135K,7,4,2,6,3
S9227521P,8,1,0,6,3
S8538366C,6,5,7,1,8
S5997838D,4,5,0,8,2
S6843168H,8,6,0,7,1
S6600337G,3,8,1,7,5
S8393965A,2,1,0,5,6
S9883752F,3,6,8,2,1
S6625593G,3,1,5,0,8
S6661275E,1,6,3,2,5
S6782790I,0,8,3,1,5
S7117939C,7,8,2,4,1
S9325182U,1,0,3,5,7
S8431347D,7,5,8,1,3
S5707441Y,1,7,4,6,0
S9765468D,6,4,5,1,2
S4572679O,7,0,2,6,5
S9798611N,3,1,6,5,2
S6822565G,8,7,0,1,2
S7823448Y,8,2,5,4,0
S7643800E,4,2,1,8,3
S7033037S,1,3,5,8,7
S7088092F,5,8,1,7,3
S8715679M,3,2,7,0,5
S6824954P,1,8,6,0,3
S7969230N,7,8,6,0,2
S6462201N,8,6,7,1,5
S6698232X,8,7,6,0,3
S7349967P,1,7,8,6,0
S9232041Y,5,0,8,6,4
S7661410I,6,3,8,2,7
S8175084I,5,1,6,0,3
S6846525N,1,4,8,5,3
S6047363X,7,2,8,3,4
S7140274U,7,6,8,4,5
S7302771I,2,0,8,1,7
S7834816T,8,4,2,0,7
S5322406I,8,4,1,6,5
S5932772D,1,5,4,8,2
S6790983K,3,8,6,2,7
S6656755A,2,5,7,0,6
S6383832A,7,3,4,6,5
S5881985V,5,8,0,7,6
S8789460G,8,7,4,1,5
S8622808A,1,8,6,0,7
S8044423D,1,6,4,5,3
S6445144V,6,3,1,2,8
S6505546V,0,2,5,6,4
S7735242D,4,1,3,6,2
S4584881Y,2,4,7,6,1
S8875302G,6,1,8,5,7
S7629921Y,6,8,7,1,4
S7307217I,7,6,1,0,2
S4287023N,5,7,3,8,4
S4181334U,5,1,2,6,7
S7694210W,6,1,2,7,4
S8489138O,7,3,2,5,8
S8565932D,8,2,1,3,5
S5678588V,1,6,4,2,0
S7033809V,3,7,6,0,5
S7380811J,1,6,0,7,4
S6483002F,6,3,5,8,1
S4866580E,4,6,0,1,3
S5487639J,4,7,8,6,1
S6865307G,7,1,0,8,6
S7211102Z,5,4,8,2,6
S6454339Z,1,8,7,2,4
S6422883N,7,2,3,1,6
S6045812V,5,3,6,2,4
S6745519E,3,0,8,2,1
S6428066Y,6,7,3,2,5
S9605609Q,8,3,1,0,2
S7866051R,5,7,1,0,8
S5980712O,5,6,1,0,8
S6208434U,2,4,7,3,8
S8521991H,8,1,5,0,4
S7471001S,3,4,8,2,7
S6345729T,6,3,8,7,0
S5161808G,6,3,1,0,4
S4083977Q,5,3,2,1,6
S4718940W,7,8,5,3,1
S4487609Z,4,7,0,5,8
S5529901J,0,7,8,5,6
S6595417F,2,7,1,0,5
S6074780Q,7,4,8,6,3
S7476675U,6,8,2,7,3
S9146994S,7,2,1,6,0
S7121840Z,7,8,6,1,4
S7262861T,5,4,8,0,7
S6884295T,5,8,4,0,7
S4171612M,2,5,6,8,7
S6615684G,6,0,8,2,5
S6739236G,0,3,8,2,1
S7600862V,8,5,0,3,7
S7718732G,7,1,5,3,4
S5255737C,8,7,5,1,3
S4372748F,8,6,0,3,2
S8861716P,1,3,7,2,8
S8864852A,1,8,5,7,0
S9162492X,1,2,8,6,7
S6708572R,5,0,6,3,2
S9005551K,3,2,6,7,5
S7324786T,8,6,1,0,5
S9180122U,2,6,1,0,7
S9213488P,4,5,6,8,1
S7229154P,2,8,1,0,7
S4871149O,0,6,5,1,8
S7119025X,7,3,8,6,2
S5487272A,4,6,7,1,2
S9146031V,1,6,0,7,8
S7444624W,4,2,7,6,8
S6444402K,7,5,6,1,2
S7388075A,5,1,0,8,2
S7711793H,1,3,7,6,4
S6059397N,7,8,2,4,6
S8372173X,1,8,2,7,4
S4331170F,0,8,7,6,2
S4523828W,5,7,6,4,2
S4208075B,7,8,5,4,0
S7477363E,4,6,8,2,3
S7251902Y,8,6,5,7,0
S7471633C,4,3,2,7,8
S7968067O,8,0,7,1,2
S8282523O,7,1,4,5,6
S9555259K,6,7,2,1,3
S9213915E,8,5,1,0,4
S4114853X,2,1,7,6,5
S8297061H,1,4,6,2,0
S9593297H,4,0,6,1,8
S6475821O,0,5,3,1,8
S4586997G,1,7,5,2,0
S6767702R,3,0,6,5,2
S4377446H,0,2,7,8,1
S6487247U,6,5,4,3,0
S8477482C,7,3,8,4,2
S7223304D,0,7,6,2,5
S8390618D,8,2,6,4,7
S8181374W,7,4,5,1,0
S6214433S,4,1,7,8,3
S6778960P,6,0,1,4,5
S4218826G,4,5,7,1,8
S4311585I,1,5,0,4,3
S5162331X,6,0,1,3,7
S5749697U,4,6,7,8,1
S6881356Z,1,0,3,5,2
S8109618W,5,2,1,3,6
S6463879Y,4,2,5,6,3
S7393065D,0,7,6,1,2
S4976670O,4,0,2,3,6
S9476503U,0,6,7,2,3
S5995865C,8,4,1,2,5
S4972569Y,0,2,4,6,1
S4434322B,0,5,4,7,1
S7653161N,8,6,5,0,7
S9862655B,6,2,7,3,0
S9177569W,1,2,6,4,8
S5269732D,6,5,7,0,1
S8466562J,7,1,2,3,8
S9376710U,4,3,2,8,5
S7412712O,6,2,3,8,5
S8235865M,4,6,5,7,1
S9814640E,4,6,0,3,7
S7317450Q,6,2,4,1,0
S8582751M,8,1,2,5,6
S7768796X,4,3,7,6,0
S7751386T,7,3,2,4,6
S8766812K,8,3,7,0,6
S5748266X,1,8,4,7,5
S6760600T,4,8,2,1,6
S6631685V,8,7,0,5,2
S5883890K,3,0,2,7,6
S5611730D,3,1,4,0,6
S6491894Q,3,8,5,2,4
S4401540C,7,4,5,2,6
S9512393F,1,2,6,0,5
S4753129S,1,3,7,2,0
S7694524S,8,2,3,5,6
S5911721N,4,3,8,1,0
S6426910L,6,2,5,3,7
S6452596V,0,3,6,2,4
S8235765Q,4,6,0,7,1
S7717200P,7,2,8,6,3
S7218252A,0,1,6,8,2
S6887500X,1,8,5,0,2
S4810933X,5,7,2,0,8
S8258498O,8,0,6,4,1
S8914856P,5,0,2,3,1
S9209545T,0,3,8,6,7
S6484102S,5,0,4,2,3
S8576032E,5,7,6,2,8
S6959498S,1,0,5,8,7
S4321388K,0,4,3,5,1
S5849108K,0,8,1,7,3
S8418074L,3,7,2,5,0
S6974391K,1,5,3,6,2
S6438881V,3,1,5,7,8
S5418016S,3,7,0,8,2
S6203047F,4,1,8,2,3
S5244622T,5,8,6,0,1
S8767910Z,8,4,0,6,7
S6542276O,0,5,4,1,6
S8074365U,3,4,5,1,0
S9007984P,1,2,7,6,3
S8092164I,8,7,6,5,3
S7221440G,8,6,0,1,7
S7149337B,5,7,8,1,3
S6990381U,5,1,0,6,7
S5754079A,1,5,3,2,0
S5780663G,2,1,4,6,3
S6805936K,8,1,7,5,4
S7420257E,7,3,6,1,5
S6969274Q,6,4,1,0,2
S6028547O,4,2,6,8,3
S6640463D,5,3,1,6,2
S8448305C,7,8,6,1,0
S4166800Q,1,5,0,4,6
S5473598Z,7,5,3,2,4
S6394042J,6,2,7,0,3
S6082148H,4,6,1,2,3
S6798125T,0,1,7,6,5
S7885590T,2,3,0,4,1
S6322621P,3,5,7,0,6
S6937316T,5,8,0,7,6
S4572842J,6,2,5,1,4
S7307622D,8,0,4,1,6
S6065970E,7,3,4,5,8
S6328880H,6,8,2,0,3
S5629303W,4,8,7,2,6
S5611933Q,8,5,1,7,2
S7723820S,4,7,6,8,0
S7382490L,0,6,2,1,7
S4497804J,5,4,0,6,7
S9866685Q,3,8,1,6,4
S6637669Y,1,5,6,0,3
S6918577Y,8,3,6,1,2
S7266684Y,3,8,6,2,1
S6770378U,8,2,0,6,4
S5272819K,8,6,5,2,7
S9041095M,4,0,5,7,3
S8439431D,1,7,8,3,6
S7814424F,2,0,5,8,7
S6887295X,8,1,4,2,0
S6835556O,0,7,6,2,5
S6784022N,2,6,5,0,3
S9731659F,6,5,7,1,3
S6913262I,1,6,0,3,2
S9415082G,4,8,2,1,3
S4664807G,5,6,8,3,1
S7268806O,2,3,6,0,8
S8326947P,1,5,8,6,4
S4000776Y,5,3,1,4,2
S7091787Y,7,5,3,8,2
S6713834Y,6,0,1,2,3
S9373391K,4,6,3,5,2
S4048627B,1,8,2,4,6
S7124084O,7,2,5,8,1
S7773039W,1,7,8,3,4
S6615917H,3,4,6,1,7
S6897524F,5,1,8,7,0
S5910092S,5,4,2,3,1
S7442674H,6,7,1,4,8
S8930288K,1,7,8,6,3
S9399369M,7,4,1,6,2
S9500259L,3,6,7,0,2
S9467052Y,1,3,6,8,0
S5045193X,3,6,8,2,1
S7475349N,4,6,5,2,7
S6822409H,0,6,3,1,8
S9345387T,4,0,7,3,6
S7035721F,8,7,3,0,6
S9127814H,2,1,8,5,4
S8634915L,7,6,8,2,1
S7617345W,8,7,1,5,2
S7187481Z,7,2,0,3,5
S7644155Z,2,8,5,4,1
S5277827J,7,1,8,6,5
S9265241K,6,3,1,8,0
S8229004B,7,4,5,0,8
S7292409L,8,6,0,3,2
S7219454V,8,5,6,4,0
S9865641B,3,6,2,0,4
S6708545M,3,0,6,8,2
S9285798S,1,2,4,0,8
S7187226G,4,5,0,7,8
S8756476E,5,0,6,8,4
S9894886F,0,7,8,6,2
S4125062T,1,5,3,6,7
S6926042P,6,0,8,5,1
S8110451K,1,5,4,3,2
S9452222A,8,6,2,1,5
S9153084T,8,2,7,1,4
S7363132J,1,8,2,5,6
S9044767F,6,8,4,1,3
