NRIC,page_id,time_spent
S7009458G,6,8
S5631674E,2,20
S7391364D,6,6
S6428542B,1,5
S6321073D,5,19
S7196496W,7,15
S6450704V,5,13
S8076328D,0,8
S6644008K,8,7
S4047891M,6,19
S4545576S,5,13
S6039155N,8,3
S5856217G,1,18
S7198813T,4,2
S4651438L,4,2
S6916989W,7,14
S7198813T,1,15
S5188992K,3,15
S7702235K,3,15
S6865307G,2,14
S4361676O,4,11
S9611918W,8,13
S6878758U,0,8
S8146790U,0,10
S9571484A,0,20
S5443015S,5,20
S6533400R,2,6
S8196735Q,8,10
S6220346N,8,10
S6477927U,3,19
S4337797U,7,3
S6471195B,0,4
S5880385N,1,12
S6119640E,6,10
S7335373I,8,10
S6690179F,5,15
S9399369M,7,15
S5289594Z,5,1
S4080196Y,6,11
S7609955G,6,9
S7377768A,8,19
S6700355J,5,12
S4546028K,3,14
S8332965T,5,12
S7962573G,8,10
S7614503C,6,11
S7934625U,5,9
S7001737Q,5,15
S5476746A,2,15
S8440182U,5,3
S6425299S,6,4
S4373570P,4,14
S8523965W,8,14
S8412588I,6,1
S7109460B,3,12
S4485185X,8,1
S8334029A,1,18
S5693178A,4,19
S9824966X,7,17
S6166350C,7,2
S9335208V,3,8
S7847963S,6,1
S7444624W,5,7
S6830044H,3,13
S9583694K,5,10
S9866685Q,5,9
S8710961U,0,15
S7964441M,2,10
S8198010M,2,15
S7179572T,3,4
S6649469C,2,19
S8770209A,0,19
S6314511W,1,1
S6916080C,4,20
S4699339Q,6,4
S9814640E,4,15
S6528415U,1,20
S6549983Z,3,11
S6289527X,5,15
S6697584U,0,18
S9762154R,0,1
S6268017Z,0,10
S9360224P,0,3
S9146702U,5,18
S6593195Q,3,13
S6574552P,0,6
S9140316Z,2,3
S7293162T,7,7
S4678057M,2,11
S7329016S,4,19
S7043859O,7,18
S6649758R,0,8
S6454339Z,4,17
S9225152K,1,4
S6694697U,6,6
S7339981Q,0,5
S8484728Z,6,13
S6129979P,3,16
S4300559U,0,18
S9522280J,6,4
S6911666O,0,11
S6645749Y,4,18
S8330277U,8,15
S7076815C,3,5
S8857662E,4,1
S6891543W,8,11
S9712283W,3,10
S5045193X,8,19
S5200316P,0,9
S6456025T,1,17
S4535012I,8,16
S6517527A,5,13
S9351200E,5,3
S9555354Q,0,9
S6826142K,2,14
S6543361T,4,12
S6848373B,7,16
S7768870Y,0,8
S7325833W,8,9
S7054978J,5,15
S5024220A,1,6
S8745901W,8,10
S6767292C,4,13
S7456230T,7,12
S4947596L,2,14
S6490205W,4,11
S5470700U,7,18
S6749053C,0,16
S6752799R,2,17
S6413908X,7,14
S6878251L,3,10
S6855673P,4,5
S6427211D,6,9
S4270231J,3,8
S8219779T,0,5
S7023948X,3,11
S4618266I,3,11
S7210999K,5,9
S7659716Z,0,16
S7762638I,7,15
S8513439Z,5,4
S6038633F,1,3
S8509974C,3,12
S8754228V,0,14
S8985494K,2,6
S5320187V,7,15
S4673282W,1,7
S7322480G,4,3
S9412887A,8,7
S9225152K,5,1
S6025573G,3,17
S8037353G,6,18
S5625876W,4,18
S7049939Q,5,18
S6414215E,6,9
S5812755M,8,18
S5668064A,2,19
S6493300G,4,3
S7766461U,5,6
S5693096K,6,5
S7897149L,1,20
S5443015S,8,3
S6963368S,5,10
S7786736W,2,10
S5274271M,5,17
S4753129S,7,15
S5470700U,6,2
S9104812P,1,14
S6304709U,4,16
S9554079G,3,16
S7056702V,5,12
S4008956K,4,15
S9492863Z,8,20
S8256083T,1,4
S6083815Q,1,12
S7417711C,3,16
S7805913M,4,4
S7299541V,2,5
S4197519D,8,4
S4060820K,5,10
S9482406F,0,11
S7404670I,1,9
S5784613X,4,14
S5010085U,6,17
S7153088A,3,16
S6913633D,2,3
S6701567L,2,4
S9542009D,0,15
S6792632F,6,8
S8031384A,2,11
S5932772D,7,13
S8881694L,2,16
S4891176Y,2,12
S5050668D,7,7
S4040306C,2,16
S6723680C,0,11
S4218583G,2,20
S7236479K,3,5
S8607568T,5,18
S7413550A,5,13
S4076007V,7,18
S9195318M,5,10
S5007923G,4,2
S6903097G,2,20
S6486772U,1,1
S9039551H,4,5
S4616181J,7,20
S6115787D,6,6
S9037241Y,1,9
S5104441T,3,13
S4139127O,8,8
S4934424J,1,11
S9463185J,2,17
S8921934J,1,2
S7161488D,3,11
S7985301G,4,19
S8176949O,8,2
S8096752Y,6,5
S6819632X,8,5
S4624009B,8,7
S6631510L,1,9
S8683565P,7,12
S5714419B,1,16
S9722793V,6,16
S5260079W,0,19
S7666841Y,2,11
S5429066I,1,15
S6526692J,3,19
S4373995D,7,14
S9446685X,4,12
S8333610J,2,15
S9894089C,1,13
S6538449E,0,8
S6338632Z,5,9
S6790983K,0,12
S9545843F,8,14
S4311975G,7,7
S5228937X,7,11
S7314952I,4,15
S9317676L,8,3
S7905751C,3,16
S5734245L,8,18
S6825093I,7,14
S5559753A,2,16
S7039098M,1,13
S6882038C,3,6
S6594883L,5,12
S5520209O,8,18
S8673639C,2,20
S9605134K,8,8
S7018141C,0,19
S9077553D,0,9
S6969852U,5,11
S8022961U,6,14
S9299237S,3,11
S8454196L,4,7
S6156514P,8,2
S6843631Y,6,19
S6629518I,5,20
S6653336D,6,15
S9163779M,7,10
S5397107X,0,6
S6451225J,0,9
S7801239N,7,17
S4791664G,4,9
S7259533N,2,19
S4606390J,2,3
S6831476V,3,16
S6082148H,4,18
S9758600Y,0,18
S9509646Q,1,3
S7204461Y,1,20
S7623994E,4,18
S7847963S,5,16
S6843168H,6,17
S4589519J,1,11
S8350804J,8,13
S7151870J,6,13
S6940785Z,3,1
S6998300Y,8,3
S5935458K,6,9
S5284763Z,8,14
S4186712H,6,1
S6490205W,2,2
S7215294W,4,20
S9458984A,4,7
S4659113U,6,4
S4454256N,7,10
S8149190M,7,10
S7801239N,5,4
S4713463D,5,16
S4872916L,0,18
S6149131A,8,16
S5592181J,5,5
S5683672J,0,18
S9395399V,0,9
S9781995L,2,14
S9095196P,0,11
S9594271C,0,12
S7958144A,6,15
S5045685N,7,13
S5899440S,3,10
S7209393U,3,18
S7127118T,8,20
S7866051R,3,4
S5628610I,8,2
S8537479T,0,13
S4986563Y,2,16
S8047055Z,1,15
S6668968Q,8,8
S4780201L,1,4
S7218973Z,0,16
S5231257I,8,9
S6859353G,0,8
S4428463C,3,8
S7299541V,8,20
S9209330B,2,8
S7638752O,1,11
S7456186P,2,15
S6918920N,3,13
S6769723R,7,12
S7073383W,4,16
S4879726B,6,13
S7978920N,6,13
S6907633A,4,16
S8741478B,0,5
S6536980I,7,5
S6754362G,4,14
S5974050H,8,3
S4015791T,7,10
S4570468P,1,20
S7137950P,6,12
S6457592A,3,7
S5901186Z,8,17
S9396246W,5,17
S5531551O,1,9
S4976670O,3,14
S4102962R,5,4
S7357076X,0,10
S7372701T,0,10
S9826513T,7,5
S6733743O,6,13
S7209709F,5,17
S4986945E,6,14
S9050208U,3,15
S7326936K,7,8
S7963639G,0,13
S8162339O,5,13
S5395160O,4,15
S6447683X,4,9
S4228954D,5,7
S6741161G,7,16
S6918641A,8,9
S6349374Y,0,16
S6462201N,3,2
S6800719O,6,1
S6459227F,1,4
S6671308F,0,12
S4659113U,7,6
S8334570K,6,1
S7086015S,7,19
S5065069H,8,5
S8445102T,6,11
S7139511S,3,17
S7805650K,1,4
S7120090J,0,11
S5031655M,3,16
S6661188F,0,17
S8098820S,3,13
S6788743A,8,7
S4303107B,5,12
S4624581Q,8,17
S7436251H,0,20
S5743464V,2,12
S8715787V,0,18
S8756476E,1,3
S4367102C,0,3
S6693669F,2,18
S5983699P,4,16
S7663563D,1,11
S6253244E,7,12
S9037241Y,0,15
S9235114Q,5,11
S9862704P,5,3
S8115652U,8,20
S4047609N,1,13
S7318490F,1,11
S5039304U,4,19
S9488602P,4,10
S4225834C,5,7
S4749337E,2,20
S8201986D,5,14
S5344386R,5,15
S7495282L,3,2
S4840223R,5,1
S6327463C,7,2
S8524586X,8,12
S9810804H,6,15
S6972181W,0,18
S7395033V,1,8
S6443652R,4,15
S4047957O,4,20
S7110687F,7,3
S7854424O,3,3
S8628707L,1,16
S6734950W,3,1
S4741703C,7,19
S8364270X,0,1
S5913783N,4,7
S6304248V,5,8
S6723296S,3,20
S7032339Z,1,17
S6465497A,5,14
S9201984X,6,16
S7155340Y,7,9
S7349203M,0,7
S6129979P,1,9
S6624636W,1,14
S8283968F,4,1
S5361090I,3,17
S9146994S,8,14
S7378727T,5,2
S6649758R,7,4
S4468217N,6,16
S8538436H,1,1
S4665272L,6,3
S8704409H,8,5
S7363186I,7,16
S8463015Y,4,7
S6982877J,1,11
S6465928G,3,16
S7358687H,8,8
S6691569E,1,4
S6024929B,6,16
S5592181J,6,13
S6553793K,0,3
S6255592K,3,9
S5563702T,2,12
S9508001R,8,8
S6792712X,4,16
S6371349B,2,7
S6147323L,4,16
S4139127O,2,16
S6539682L,1,18
S6677997I,0,1
S4945283Q,3,5
S9695022I,8,16
S5999416N,8,19
S4720479E,8,5
S7617345W,7,14
S7610147G,6,6
S9119024H,6,17
S6304805G,1,1
S5239762T,7,4
S7171707U,4,8
S5908525R,4,19
S5124923W,5,3
S6762690U,4,16
S6589744T,7,8
S8944764P,7,17
S5793873Q,0,14
S9801179A,0,15
S9265668I,2,7
S8668218A,7,6
S5204111S,0,14
S6882688I,4,15
S7784983C,3,5
S7115886P,5,11
S6857463E,1,5
S4263530F,4,5
S7276075N,6,20
S8775775L,1,9
S7077426M,8,7
S4047609N,0,1
S9685872X,0,17
S7648504T,4,12
S8030536V,1,20
S8072825N,7,11
S4275523A,7,5
S6180721B,4,5
S5480551C,8,8
S4258563R,8,18
S4366465X,1,7
S5007740L,0,2
S6412340H,8,12
S6802402U,6,14
S6624270Y,0,12
S6442643B,1,14
S7986253C,1,8
S5702736E,3,11
S5372297F,1,19
S7745761C,0,19
S4739726D,3,13
S4839469K,3,16
S8496370R,8,9
S9392924O,0,3
S9895111G,8,20
S7460296E,6,9
S7055579P,3,16
S6848215H,6,16
S9260974J,5,15
S4964349H,1,3
S4596672E,3,3
S7422062A,1,12
S6610503K,0,10
S6913814N,7,15
S7368653D,6,16
S7805250S,3,16
S4666863N,7,2
S9827695X,8,7
S8793016E,0,15
S4570072W,4,14
S7673847O,0,11
S6774570X,5,17
S7773482P,4,16
S5460507J,5,14
S5919125E,3,4
S7707164J,1,13
S4052482E,6,9
S4862011Z,0,6
S8155090B,3,3
S6557891Z,2,15
S4934424J,0,9
S5255737C,7,10
S4960180V,6,18
S7296065E,8,13
S7495282L,5,16
S7056702V,2,12
S6512868A,0,13
S8925778N,4,11
S7943100I,4,2
S7102793M,3,1
S6719622L,6,14
S6763632P,5,13
S6855771A,4,14
S4757718R,7,3
S8620756N,2,8
S6113222C,7,7
S8489138O,3,13
S4282030J,8,2
S5037308U,2,7
S4129817N,6,13
S6477247V,7,18
S6723296S,2,3
S8476046B,8,15
S6827697J,5,13
S9454276I,3,14
S7440664O,3,15
S5892430A,1,18
S4153040G,5,8
S9605609Q,4,11
S7076815C,6,18
S6322710Z,0,20
S7320891V,0,15
S4665341J,8,10
S8034273P,1,15
S6668484C,1,10
S7266441J,1,8
S8884261T,8,20
S8361818E,1,8
S4706132J,5,12
S8737820V,3,18
S5801553V,6,13
S8903176E,4,16
S6005438J,4,18
S5625066U,4,12
S4632493M,3,20
S7111046S,2,5
S4685832H,0,8
S6371349B,3,13
S9487098H,0,9
S6959368U,2,13
S6541281R,6,19
S6950592K,7,19
S4100866B,2,18
S6428066Y,3,18
S8215661O,0,17
S6769029C,1,12
S9525084R,4,16
S5521404Z,4,11
S8552620F,6,8
S8440324V,8,19
S7962136P,1,7
S7408616E,4,6
S5144491Y,6,8
S8454483J,6,4
S8109618W,5,19
S5050668D,5,16
S5520209O,3,15
S7834816T,6,3
S7402191X,7,12
S6907280F,1,5
S6264530S,0,16
S7412712O,4,7
S9605134K,0,8
S5873016N,0,9
S7885590T,2,11
S7122637P,8,5
S8071315P,2,4
S5804275R,5,13
S7336619Z,8,20
S8969435A,1,19
S6797586P,3,13
S6760600T,4,17
S7748948Y,1,4
S9499552G,7,8
S9807924F,8,11
S9487098H,6,20
S8625751C,4,12
S4325976U,1,15
S4794563H,7,5
S7125416O,5,20
S6545786Z,8,6
S6715666Y,6,13
S6565600T,1,18
S6843323Z,8,2
S6612288F,2,17
S6622648Q,5,16
S6505289B,1,14
S8372173X,8,15
S7756309X,3,19
S8596451U,0,13
S9371654G,7,20
S4729143Y,8,10
S7958091D,1,11
S8115652U,6,3
S8534226H,5,11
S7340872Z,8,14
S7082512H,5,13
S9747274A,3,3
S5932772D,1,18
S6881625Q,8,3
S4847540V,4,5
S4739726D,1,19
S4069162U,0,12
S7681263N,4,1
S7642046J,6,2
S8344724Y,4,6
S6447198U,4,16
S8262790F,5,11
S6744459U,8,13
S7167550H,1,2
S4650502U,5,19
S8313008Y,4,15
S8834767R,3,18
S5155676Q,1,9
S6788994H,3,5
S6418748L,8,15
S5494100O,2,14
S6454713B,1,16
S8648992M,6,11
S8593124Z,7,17
S9039551H,8,4
S7318490F,8,16
S7244291M,3,18
S9485139S,4,7
S9624991D,8,5
S6555564C,7,11
S7125005V,7,8
S6452197D,0,16
S4272308F,3,6
S4114853X,3,8
S6656755A,8,6
S9541619V,7,17
S6228535V,0,10
S6552417X,1,1
S7912060U,3,12
S9722793V,0,6
S4280548G,2,18
S8455640P,2,16
S6887500X,8,15
S8732384K,4,9
S7305058T,4,10
S8176181H,2,19
S5476746A,3,4
S8102873S,2,6
S9608986L,1,20
S7077735V,5,13
S4805262M,6,1
S8903176E,7,13
S6708545M,5,6
S5734035P,7,13
S7179948E,1,15
S6773577G,7,12
S5780954Y,5,17
S7157650P,6,9
S4643245P,3,13
S6261593F,5,8
S4624581Q,3,8
S4377281Z,8,5
S8117258C,2,20
S7751386T,2,17
S4934424J,3,20
S5036868V,2,14
S8076328D,8,10
S7020274D,8,13
S8834527A,6,9
S8269868H,3,1
S6118844E,4,3
S4377281Z,1,12
S8411715N,7,12
S6786194C,8,8
S5134099V,6,18
S7968067O,8,17
S9752808L,0,17
S7211337V,8,5
S6374671H,4,14
S9311531D,3,6
S4602991J,2,14
S4536996U,1,15
S6818258Z,2,8
S6864543Q,3,10
S6884295T,2,14
S7396024F,0,16
S7186274Y,0,3
S9285280U,4,13
S7711953G,1,14
S5424491P,3,15
S6578877M,3,16
S5645719A,6,12
S7998244O,8,9
S7049939Q,8,12
S9714447S,3,6
S4195982B,3,19
S7148065P,5,14
S5093030D,0,7
S7267693I,4,6
S9250014W,6,19
S7626266B,7,14
S5202960U,7,7
S8744781E,2,5
S5104441T,1,6
S4097618K,6,2
S4860308Z,0,11
S6794835H,1,4
S8683565P,4,6
S4645148R,6,20
S6860944Q,5,18
S9525084R,8,15
S7912060U,5,2
S9173530U,6,6
S5944141K,4,3
S5125839R,2,16
S4645148R,5,4
S5672802J,2,18
S6482177P,1,19
S6820080U,0,20
S8770613W,1,15
S9284812J,1,18
S7214276U,0,20
S8738251X,8,9
S5731665A,8,2
S5758739A,1,15
S5629303W,8,19
S5010085U,8,10
S6649469C,3,15
S5367557W,6,15
S6706689N,2,17
S5683014E,1,9
S6959498S,5,14
S6612859L,2,20
S4166800Q,7,5
S7694524S,2,20
S6578877M,0,6
S7190441G,3,12
S4934424J,4,20
S6921692O,6,17
S7790963J,3,20
S6479958M,2,20
S8798536U,2,10
S4981286T,7,19
S8177955O,8,7
S9162492X,8,12
S7458552D,3,8
S9173530U,1,7
S9419593E,6,19
S6750965I,6,19
S7168652L,7,9
S8903259C,7,18
S6843168H,4,7
S8067981H,2,18
S6424303F,2,13
S8429615T,8,20
S8316722Q,5,13
S9137972R,1,17
S7361243S,7,13
S7253590A,7,2
S6620748P,4,3
S8017871B,2,19
S7379045E,3,8
S6001833A,6,5
S6417602T,4,14
S6629108Q,3,19
S5569236L,7,18
S6573744M,6,2
S8515911Y,7,10
S7992799G,3,4
S8068571I,4,13
S6565600T,8,12
S5240044V,1,1
S6447198U,5,15
S6036222C,3,5
S5748503I,4,6
S8747373U,5,5
S6511202M,2,17
S4029699P,0,17
S4617604M,0,13
S5753174I,8,7
S6341966H,7,10
S6483958T,4,6
S8177955O,6,2
S5318894U,6,19
S9464849S,0,7
S9136043V,8,9
S4294187K,2,14
S7064407F,1,13
S6951440W,2,7
S6953599G,3,11
S7610147G,8,4
S6881081E,3,12
S4587821N,1,5
S5071839X,7,16
S7071066P,5,18
S9350603M,5,2
S8565270W,3,2
S7072012S,1,6
S7079068R,2,7
S9660735S,4,13
S8489138O,4,6
S7039098M,7,18
S6704330K,5,11
S9467593J,8,16
S9703781F,5,16
S8287001W,6,7
S6778960P,3,12
S9666376J,3,19
S5296913E,0,8
S6511202M,7,17
S5893291Z,7,19
S7170691G,8,15
S7621519G,3,1
S7377746C,6,14
S8754228V,1,9
S6033478E,0,20
S8326947P,6,14
S4923848B,3,4
S7444624W,4,7
S6488406H,4,2
S9769738T,8,7
S9518099G,8,5
S8017929N,0,9
S9539215H,3,2
S7355539A,8,11
S4624009B,6,17
S4964349H,3,14
S7751386T,4,17
S7808507T,8,5
S9162492X,4,5
S8564025F,5,15
S6885088B,1,13
S7490117G,5,3
S4213736X,3,6
S7962136P,8,7
S6917856V,8,1
S5008452G,7,10
S4937309G,0,18
S6649469C,0,16
S9780872T,3,1
S9791681M,3,15
S4272353E,5,20
S8831934O,8,9
S6679166T,4,12
S7432779Z,0,2
S7638752O,0,7
S8452384P,0,3
S4295885V,1,6
S9365873P,3,15
S6751727H,3,3
S6517323A,3,16
S6425299S,8,9
S8282523O,2,11
S7239056Q,2,10
S7376536B,5,6
S7400708L,6,8
S4476660U,0,10
S7985382S,7,13
S6770378U,4,13
S6569099Q,3,16
S6932908V,4,16
S7153819C,8,20
S5980712O,7,7
S5784632C,1,12
S4988757U,6,6
S9446808G,5,14
S5061774W,4,1
S5642605N,6,13
S4558202S,4,6
S5115740W,6,12
S8890337G,8,8
S7446528F,6,20
S9674013F,7,2
S5841274T,4,14
S5952467R,7,19
S9572153O,0,1
S8246355A,5,14
S8508148E,0,14
S6240090C,3,19
S4193943N,0,17
S8145262E,8,11
S5403343B,8,16
S8465424Y,1,11
S6959758N,2,4
S8896029C,3,6
S7029972Y,5,6
S5173527R,6,15
S6792247L,3,17
S5862054P,0,13
S5657547H,6,9
S4860308Z,6,5
S5204620P,7,19
S6811986W,6,14
S6708545M,3,19
S5374272P,5,15
S9751162Z,1,7
S6185794L,4,9
S4979396A,4,20
S5264068Y,8,7
S7751386T,5,19
S8589891Y,3,18
S7996124H,3,2
S7109331K,0,9
S5140484A,4,3
S4999603L,0,16
S5010975Q,3,10
S8897218B,2,16
S5954577P,0,2
S8736965F,1,5
S6530504M,6,14
S8950686N,7,18
S6312075B,6,20
S5594589U,0,14
S8378241D,6,19
S6444639Y,3,6
S5544711Q,5,20
S6645379G,8,10
S4520691A,1,5
S4807036W,5,12
S6881356Z,8,8
S5980013S,0,19
S7339123D,7,13
S5151822Y,1,4
S5862054P,6,18
S8476046B,0,7
S6938811S,5,17
S8025290M,0,3
S4623627S,0,13
S4958236S,1,9
S7183352C,7,19
S7727025H,1,8
S6542276O,4,16
S4000736D,3,17
S5607508U,1,11
S7923385L,7,3
S7933946G,7,20
S5826063L,7,5
S4788747F,7,10
S5478212R,6,13
S7107255Z,7,17
S7010199Z,4,5
S7163145V,5,5
S7430429F,4,19
S9392078S,4,3
S9774125Q,8,10
S9853972V,1,19
S7223036D,5,17
S6498182G,5,13
S9451476S,5,15
S9786043N,8,8
S6442541J,4,16
S7328719K,5,10
S5248058C,1,15
S5228072A,0,14
S8464454R,8,12
S6639318O,4,20
S9368642W,4,13
S4386556Q,7,15
S6773206M,8,20
S8519250V,7,19
S7757272P,7,12
S6256704W,0,6
S4499911F,7,5
S9673315X,0,15
S7119030N,7,10
S9706775U,8,13
S8262790F,0,10
S5038140T,1,6
S5804275R,4,3
S5075613O,4,8
S4807687O,0,12
S5037419E,8,10
S7340872Z,3,16
S9629239A,8,17
S8441624D,6,3
S6533400R,6,15
S7657625P,4,16
S6423812C,3,2
S5910970Z,7,14
S5252051H,0,15
S9632503I,5,6
S6431527R,4,2
S9401256X,1,17
S7462215L,7,15
S4198211M,3,19
S6392823A,1,18
S9163148Y,6,15
S6611449P,4,2
S6661035E,8,7
S7125005V,3,9
S9818069Z,6,17
S4150041Z,0,18
S9314476L,0,19
S6763408Q,2,20
S7222673J,5,17
S7804819O,6,13
S7441693Z,1,10
S4060976C,1,14
S5642279O,7,11
S6677997I,1,18
S5572649Q,6,14
S6422525C,0,11
S8761556C,6,8
S7605256Q,8,17
S5405469I,4,13
S9594397C,2,16
S8734891G,3,14
S8801347O,7,20
S8543860J,2,10
S8119074G,3,15
S9786072N,4,2
S6927538N,1,9
S6371349B,7,15
S4312193C,0,3
S8963938S,4,8
S5554623C,3,6
S4013287N,3,8
S6493934L,8,13
S6806975Q,6,6
S8540019Y,6,16
S9063194T,1,9
S4911996O,5,19
S6632695O,1,16
S4976129W,2,14
S6778358D,6,5
S9437274D,7,8
S4832687C,4,2
S6632002B,0,20
S6025373D,4,15
S7717564D,8,12
S8983760A,1,7
S6819782C,4,18
S7702721B,3,8
S6328470W,5,14
S6264040J,0,9
S4076007V,5,15
S8737945B,5,1
S5186039A,1,5
S6095440N,1,7
S9790430W,1,20
S7191632D,3,14
S6442687Q,0,7
S9791454C,6,19
S4960180V,5,11
S4758385H,8,20
S5667393T,2,16
S6453674J,1,12
S6461431J,2,7
S8990364E,1,17
S7416536J,2,6
S6585164P,3,10
S6753102J,1,19
S7406541G,5,8
S4049608O,7,15
S8395178W,2,16
S8976637W,0,10
S5183046B,5,4
S5076828U,3,2
S6730704B,7,9
S6974391K,1,18
S6929768H,1,14
S4161441V,1,18
S7763865Q,5,18
S7388075A,6,2
S5575760K,8,19
S7089524R,6,15
S5738756X,6,1
S6501078T,4,10
S4051727Q,5,14
S6268711C,8,10
S6861290E,7,7
S7199166Y,2,4
S4644859P,3,13
S4121238C,5,14
S8418074L,3,17
S4999603L,4,10
S7238345E,1,10
S7032379E,1,18
S7771367M,7,9
S6585368J,5,19
S6819846H,5,19
S8441624D,3,5
S5560572K,4,20
S7150678C,2,12
S8867156O,1,17
S9183747V,3,20
S6585260R,2,9
S9472953R,6,4
S4923848B,4,12
S9327716K,5,3
S5401094Q,7,10
S6559726Z,0,7
S9756333M,4,9
S8564025F,2,9
S7109460B,2,7
S8475383Y,3,20
S4066300A,5,15
S6784042D,5,15
S8099220F,2,15
S4270235C,0,7
S4894563C,0,20
S8154596C,0,18
S6916242B,3,11
S8440182U,1,16
S8994310N,4,13
S6734950W,0,12
S9470039V,7,10
S9007984P,1,18
S5155676Q,6,13
S5541977U,1,7
S8547062D,4,5
S5608357K,0,9
S5418016S,0,20
S7383627T,0,3
S9518696F,0,16
S4617604M,2,19
S5486035O,5,18
S8785626O,1,10
S9542009D,2,15
S4148259T,5,2
S6073013Z,8,9
S6149268V,1,20
S7358687H,5,2
S7623994E,2,12
S7131030Y,5,4
S7714525C,5,6
S6846527I,2,17
S6401130K,8,5
S9829032W,8,14
S6552416F,6,20
S7907199D,7,6
S6562305Q,3,18
S8552620F,1,20
S7997553W,1,2
S6632695O,8,10
S5053389M,2,12
S4246961L,4,18
S4988757U,2,3
S9293256P,6,4
S6773878Y,3,14
S9202411Z,8,13
S7301579W,2,17
S6494919L,6,2
S6426696E,3,14
S8233162Y,8,19
S6059053K,4,4
S4078436M,1,12
S6408313U,2,3
S8613671L,4,19
S6433951H,4,13
S4533112R,8,2
S6866173S,6,19
S6833032F,3,9
S4999603L,8,16
S5443015S,2,1
S5458942P,0,2
S6087469Y,7,6
S4988757U,0,4
S8634915L,0,4
S6359349Q,6,5
S6629108Q,4,19
S7265154I,6,17
S4701576H,5,7
S6028347Y,4,16
S6256008Q,5,15
S7391364D,3,8
S5793873Q,2,15
S6720356Q,2,20
S6527631T,6,2
S6618836C,2,8
S9738876Z,0,17
S7223036D,0,15
S9284812J,5,2
S7040198V,4,1
S9234618R,0,13
S4618266I,8,16
S9513430S,7,7
S7876921N,7,8
S9451476S,2,13
S7383627T,6,11
S8552620F,0,20
S9534899R,0,11
S5575760K,5,9
S9382127W,8,19
S7289983F,0,7
S7642046J,1,1
S6479958M,6,15
S8497273J,8,1
S6499958E,3,14
S4739726D,0,13
S9778310O,3,16
S4093521K,7,13
S7253590A,1,12
S6189100D,3,19
S7437427T,0,10
S4079783I,7,19
S4825288T,7,12
S7731448M,0,20
S5924646B,5,16
S6319364B,3,4
S7165288W,1,19
S4854552R,7,4
S7458552D,8,20
S7346238L,1,6
S7472176O,2,20
S6834158I,0,2
S7254042V,1,17
S4377446H,3,12
S7352394L,7,6
S9812651N,2,14
S8388994F,5,20
S6582392M,2,19
S5905657G,7,13
S5640035N,7,17
S7107411J,7,15
S5888338J,7,11
S5429918L,2,7
S6990364C,8,17
S8813886K,0,7
S7369513R,7,12
S5999416N,0,17
S6494328T,0,5
S6792195X,4,2
S9546896P,7,14
S4003477S,5,17
S5792048I,3,5
S4606089X,6,15
S6428542B,4,18
S8569110A,4,11
S4224309N,4,7
S8957937E,2,9
S9079784A,0,14
S7430025Y,7,3
S6046725Z,5,9
S7324786T,3,6
S7297538O,6,15
S9136043V,6,3
S8810730N,5,17
S7678925P,5,8
S8941532Z,5,4
S7095962E,3,18
S6115361Q,2,6
S8953929B,8,4
S9490805E,1,6
S8153777Q,3,18
S7100644U,7,8
S5734035P,5,9
S6741179Z,0,18
S5292361X,8,11
S6299026J,0,10
S7431487O,4,3
S4487609M,5,16
S7363924T,3,20
S7441002R,3,14
S9093145Y,2,3
S8743683G,4,12
S4154136Y,5,8
S9554079G,2,13
S9844101F,5,11
S6268017Z,8,16
S4268531C,0,8
S8529357X,5,6
S4003477S,4,15
S9787129B,4,12
S4562330A,1,5
S9534899R,4,3
S7040144R,2,9
S6884295T,0,9
S7617804L,2,2
S9237543N,1,4
S6654788T,7,9
S9788804F,6,9
S4624633M,4,5
S8818227H,5,11
S4461208L,5,15
S8074365U,2,9
S6878584V,5,17
S7053470B,0,20
S7165079K,0,15
S6697917A,8,7
S4572679O,2,14
S7119025X,5,10
S4823295N,3,8
S5380476E,3,9
S6806975Q,1,17
S4344772J,4,11
S7240064E,0,8
S6620748P,5,9
S9631901W,3,13
S9777157M,3,17
S9044523N,5,16
S8258498O,2,13
S9604747C,0,11
S6909339A,3,9
S7368411R,8,2
S9081531T,8,8
S9208727Q,7,11
S8920342T,6,16
S6979195U,3,5
S4595896S,0,19
S7334191X,7,1
S9778310O,2,6
S7193269E,0,2
S4181334U,8,6
S7703460U,1,9
S5494100O,3,17
S6494339O,7,18
S4768184G,7,16
S5734035P,2,11
S4932858G,5,16
S4312193C,1,1
S8962379Y,1,8
S9143480Y,7,6
S6536980I,0,6
S6260998E,1,19
S4505583B,3,12
S9649515R,5,4
S8403405R,0,14
S7368411R,7,17
S6759675G,8,17
S6472362O,2,7
S6888630B,8,16
S5778597N,6,20
S7983828R,7,8
S7123987M,1,15
S7079068R,4,13
S8529357X,0,4
S7464649H,6,15
S6899698V,2,3
S6105359X,0,19
S8122985O,7,10
S8465173P,1,20
S6608360J,4,13
S6515779I,5,5
S6498182G,7,19
S6797836I,2,11
S9392924O,2,18
S6646928N,1,13
S9153776Y,8,11
S6921951A,7,6
S5071839X,0,9
S6025573G,1,13
S6487250V,6,18
S8725817W,1,5
S7346424X,2,5
S4029699P,6,15
S8339285P,2,16
S8872039A,8,15
S7181144S,4,17
S5272819K,2,17
S7469833Z,2,18
S6073013Z,5,7
S6630541B,0,18
S5361090I,5,19
S5980013S,3,19
