NRIC,page_id,time_spent
S8604586L,2,6
S9590614H,3,6
S7907550V,5,6
S9736986A,1,6
S8206036O,9,6
S9470265E,0,6
S8426757B,9,6
S9888323G,3,6
S8117835I,5,6
S7807689C,0,6
S9271651B,8,6
S8761616X,6,6
S8154574U,0,6
S8180070B,6,6
S8154574U,7,6
S8180070B,4,6
S9020447E,4,6
S9120418U,4,6
S8089352N,4,6
S8685670J,6,6
S8850378K,7,6
S8608318Q,2,6
S8826021P,6,6
S9529227Y,3,6
S8001788K,9,6
S7811964Z,6,6
S9309716N,6,6
S8209029T,7,6
S8909187A,8,6
S8972218W,2,6
S8608318Q,7,6
S9156552E,6,6
S8598337N,1,6
S8262765Y,4,6
S8076007M,0,6
S7856338M,3,6
S9399913H,4,6
S8316675S,4,6
S7759003H,6,6
S7954984V,8,6
S8568889G,4,6
S8608318Q,9,6
S8207568C,7,6
S9545098N,2,6
S8444283T,2,6
S8444283T,0,6
S8207568C,1,6
S8515463H,2,6
S9596283Q,0,6
S8254529K,4,6
S8444283T,7,6
S8299007K,8,6
S7709714F,6,6
S7709714F,9,6
S8470624L,6,6
S8615439M,4,6
S7804695I,7,6
S8615439M,3,6
S7768655Y,9,6
S9255845H,4,6
S8084876P,1,6
S9649259W,7,6
S8667618B,0,6
S9845895C,1,6
S9876832U,7,6
S8225108W,9,6
S8888086R,3,6
S9635595D,8,6
S8860754R,3,6
S9845525V,9,6
S8875997E,8,6
S8154712M,4,6
S8628734O,9,6
S8573131A,0,6
S7837967J,4,6
S9679984S,4,6
S8492443E,3,6
S8513381R,5,6
S9271607U,0,6
S9758422E,1,6
S7992013F,4,6
S9161019T,6,6
S7691770U,5,6
S9861838R,2,6
S8717361S,9,6
S9334206X,4,6
S7837967J,0,6
S9031702G,6,6
S7964435A,1,6
S7964435A,2,6
S9255845H,5,6
S7809560J,9,6
S9204798G,4,6
S8241766Z,0,6
S8990719P,7,6
S8502011R,7,6
S7827451Z,7,6
S8698521D,6,6
S8586962Q,1,6
S9224024I,0,6
S8279645C,8,6
S9039799H,5,6
S8484632Q,1,6
S7805243A,9,6
S9565369Z,0,6
S7970097N,9,6
S9764859H,7,6
S8286782P,3,6
S9338920U,7,6
S9268673J,9,6
S9756993E,8,6
S9373132V,4,6
S8653116Y,5,6
S7805243A,2,6
S9808250X,6,6
S9293309M,6,6
S8342140V,4,6
S9805185D,0,6
S9207160L,8,6
S8727091B,9,6
S9726804P,3,6
S8869411Q,6,6
S8652519V,5,6
S8545052B,8,6
S9478131I,3,6
S8524085K,0,6
S8524085K,1,6
S9772852F,4,6
S9329915K,1,6
S8850171E,0,6
S9293309M,4,6
S9766490U,8,6
S7618413Z,5,6
S9868675Y,2,6
S8396384F,1,6
S8557135Y,4,6
S7227677E,1,7
S7258430U,7,7
S8593603E,5,7
S8368057W,8,7
S6987754J,4,7
S7307066H,6,7
S6802855S,8,7
S6778152I,3,7
S5725677U,2,7
S4778552O,3,7
S7992013F,0,7
S4292228V,1,7
S5111427N,9,7
S6884930Z,8,7
S7992013F,3,7
S6716986Q,7,7
S8029817M,0,7
S4233095R,8,7
S4656123N,5,7
S6672125K,8,7
S6708702O,0,7
S4444663H,1,7
S8767205F,2,7
S7114950P,5,7
S5161945I,6,7
S6671617A,4,7
S6549378E,4,7
S6966437S,8,7
S6931959U,1,7
S5867531Y,6,7
S6677919A,2,7
S7157982C,1,7
S6520449E,6,7
S5590455T,3,7
S8299941K,4,7
S6462421W,2,7
S5323224R,1,7
S8316675S,2,7
S5177727Z,4,7
S6400244I,1,7
S7028988R,8,7
S6077512C,2,7
S7091647Z,9,7
S6318599Q,0,7
S9456849W,6,7
S5562381G,9,7
S9433681J,6,7
S6385023Q,5,7
S5177727Z,1,7
S7284871Z,4,7
S6980572X,1,7
S4923592K,8,7
S9693690M,9,7
S4137469G,3,7
S7287027N,4,7
S4070218I,3,7
S8029817M,6,7
S9336119O,9,7
S9628082T,3,7
S4416552U,7,7
S4462267J,7,7
S6282317N,1,7
S6945562T,6,7
S6386722J,6,7
S6058064L,8,7
S9649259W,8,7
S6412045Y,5,7
S7946841P,7,7
S4198345Q,6,7
S7713202Y,4,7
S9550652Y,8,7
S4873193A,8,7
S6938012S,8,7
S8222871J,5,7
S4561263A,3,7
S5726518D,4,7
S5030070M,3,7
S8824787N,5,7
S5447993Q,4,7
S5358895F,2,7
S7200828D,6,7
S6008181G,7,7
S5970403L,5,7
S9871419T,0,7
S6766079E,9,7
S7434508V,3,7
S6561783F,0,7
S9047234C,2,7
S7830878W,6,7
S5327077R,5,7
S9813898A,5,7
S4583188P,3,7
S7009264Y,6,7
S8187469S,1,7
S7009264Y,8,7
S5151686D,0,7
S9881019R,0,7
S5762253O,4,7
S6008181G,6,7
S8329715T,9,7
S9796212H,9,7
S8477311I,4,7
S6280275B,8,7
S6032378P,9,7
S8839443G,0,7
S6993605K,0,7
S9137435H,4,7
S7830878W,5,7
S4512710W,9,7
S6616977A,4,7
S7878041F,8,7
S6675828F,2,7
S5192558H,6,7
S8250625P,0,7
S4537728X,4,7
S5744925K,4,7
S6075559V,0,7
S5714288C,0,7
S6878165C,8,7
S7872413N,9,7
S9111986Z,3,7
S7824493S,7,7
S8701580G,8,7
S6918387S,2,7
S5002668R,0,7
S8736082X,2,7
S6895573C,5,7
S6897013F,0,7
S8981694F,9,7
S7083373Z,9,7
S6428587U,4,7
S8805435B,4,7
S6709844Y,6,7
S6815068M,9,7
S4119746L,3,7
S6601780J,5,7
S7472018I,1,7
S6895573C,0,7
S7436509B,1,7
S6265095S,1,7
S6437712R,8,7
S8522599L,2,7
S9888482A,2,7
S4058711I,5,7
S6276181U,1,7
S9433239L,4,7
S7397477C,3,7
S4618933T,5,7
S8471375A,9,7
S5508953S,7,7
S8444283T,9,7
S9743719S,0,7
S6713342I,1,7
S7172015I,0,7
S9888482A,4,7
S9433239L,9,7
S7185139M,3,7
S4944277O,3,7
S6582983A,9,7
S6232084S,6,7
S9204798G,7,7
S6601780J,1,7
S7262851W,5,7
S5118757M,3,7
S6404113M,3,7
S9535612K,2,7
S6494477L,2,7
S5051438N,2,7
S6494477L,1,7
S8630725U,7,7
S7351824Z,5,7
S6966712M,1,7
S7351824Z,6,7
S4282683V,1,7
S9851646B,0,7
S9219147Y,4,7
S4031809M,6,7
S7453576Q,5,7
S5126429K,1,7
S8224189U,3,7
S7261783X,5,7
S4944277O,8,7
S8754856G,7,7
S6204437S,5,7
S5646759C,9,7
S9478131I,9,7
S4850418J,9,7
S9399913H,1,7
S8316675S,9,7
S7131964E,9,7
S6538505L,9,7
S9459311N,8,7
S6833748X,8,7
S4887743R,2,7
S9444356Y,2,7
S6484124C,3,7
S7319476P,7,7
S7866231G,4,7
S6134805G,0,7
S5604943I,9,7
S6785448X,2,7
S6289753L,9,7
S9309716N,5,7
S7009428Y,3,7
S9309716N,4,7
S4647153L,8,7
S4505834X,6,7
S7459085I,2,7
S5985076W,0,7
S6728105S,9,7
S8063611D,6,7
S7344551Q,2,7
S7238676W,4,7
S5177727Z,7,7
S8685670J,8,7
S9038119A,8,7
S8899237M,9,7
S7713202Y,5,7
S7101336M,2,7
S4118059T,5,7
S6781177F,3,7
S8685142E,6,7
S6467615O,4,7
S7466643M,9,7
S7338356C,0,7
S6471329B,3,7
S7054837A,3,7
S7481340C,1,7
S5833758P,7,7
S6457015D,1,7
S7747259C,4,7
S8760026A,6,7
S7132263K,1,7
S6451324O,6,7
S5415913D,8,7
S5415913D,1,7
S9513453Z,1,7
S6669382G,2,7
S6514962S,0,7
S7409748M,0,7
S6983870P,7,7
S6739609R,8,7
S8184272G,6,7
S7057960E,4,7
S9789878K,0,7
S8286782P,8,7
S8746630Y,7,7
S8859004U,4,7
S7254339R,3,7
S6702718A,1,7
S5507620S,0,7
S6788135W,9,7
S8122243V,8,7
S6580945R,3,7
S7813442D,2,7
S4363659T,0,7
S8220360E,9,7
S4132265T,4,7
S6344225J,5,7
S6945732I,4,7
S4545223Y,0,7
S7057960E,5,7
S7394868I,7,7
S6522341C,0,7
S6896145U,3,7
S4587707A,6,7
S8698838G,4,7
S5052071S,7,7
S5902265S,5,7
S8001619K,1,7
S7051632S,7,7
S9590614H,5,7
S7129856C,6,7
S8388112P,4,7
S7223947C,0,7
S6454849A,6,7
S9143437O,2,7
S7103459E,3,7
S9143437O,6,7
S8798296J,4,7
S5366388Q,8,7
S6628063W,1,7
S7434253J,4,7
S8518350K,5,7
S6432383T,8,7
S6788561O,7,7
S7017446G,5,7
S7207516T,6,7
S9488528V,4,7
S4494700U,7,7
S7436011H,0,7
S6592431R,0,7
S8072600X,5,7
S8831425K,4,7
S9020447E,1,7
S7405115V,2,7
S4642414I,6,7
S5988018T,4,7
S9482018H,7,7
S7268145S,1,7
S7268145S,0,7
S7391787A,3,7
S6828515J,8,7
S5487877C,5,7
S9499918L,9,7
S9462902N,2,7
S4397572L,2,7
S7779271D,7,7
S5319748Z,4,7
S5487877C,6,7
S9343736E,8,7
S4645543N,4,7
S8911330L,4,7
S9482018H,3,7
S6952415E,4,7
S7056811A,0,7
S4594069S,0,7
S8722947L,4,7
S6758979Q,3,7
S7099401F,6,7
S9069557W,8,7
S5796391H,4,7
S5052798L,0,7
S9257902K,9,7
S6101830N,7,7
S8502011R,6,7
S6627729T,7,7
S9360747E,3,7
S5496107N,0,7
S7478163M,5,7
S8062915L,6,7
S6359651B,7,7
S7467256L,6,7
S7911100O,2,7
S9257902K,7,7
S5489035C,7,7
S8079821Q,7,7
S8636729F,2,7
S4023935R,9,7
S9019932L,8,7
S8366287R,3,7
S5581252A,9,7
S8213285C,7,7
S5902622L,2,7
S5107453E,5,7
S6817815F,4,7
S7354555A,7,7
S5098068B,5,7
S6359651B,9,7
S9845895C,8,7
S8908425T,2,7
S7037819H,0,7
S8914984Q,8,7
S6185192K,1,7
S6119749P,2,7
S6793428O,2,7
S6633686O,7,7
S6265598Y,0,7
S6898444X,2,7
S9053278T,5,7
S6625548H,3,7
S4517833B,6,7
S9883087X,1,7
S7911100O,3,7
S7348863L,3,7
S5283300Q,6,7
S5724113C,4,7
S6877270N,5,7
S6627764J,9,7
S8494470B,9,7
S8628734O,6,7
S6296344W,5,7
S6545456X,6,7
S6823057P,1,7
S7660900V,1,7
S6680541G,7,7
S6680541G,3,7
S6471157L,5,7
S6428164N,0,7
S8231065W,1,7
S6733500Q,5,7
S6561007P,5,7
S4131235X,2,7
S6896642S,8,7
S7809560J,0,7
S5917338W,5,7
S7951892G,5,7
S8114650H,0,7
S6586992L,6,7
S7273566A,3,7
S7385296W,9,7
S8058752R,1,7
S8812257F,5,7
S6436969S,8,7
S4647603T,3,7
S6924465Z,4,7
S5514380Z,7,7
S7113120G,9,7
S6924465Z,2,7
S8221368J,1,7
S7113120G,5,7
S8075776H,3,7
S9789878K,8,7
S8708773U,0,7
S8075776H,1,7
S6428164N,8,7
S7029168X,6,7
S9836750K,4,7
S6233233D,2,7
S8841122J,0,7
S7379124E,8,7
S7915956B,7,7
S4496067Z,7,7
S6530848H,6,7
S7646449D,9,7
S8423884E,4,7
S7076515G,1,7
S6412064V,3,7
S6540667B,0,7
S8160481K,4,7
S9231856C,8,7
S8562803X,4,7
S6655742C,9,7
S8374927O,3,7
S8884819C,3,7
S6469173D,0,7
S9541726T,5,7
S5539056Z,3,7
S6530853R,7,7
S6785392P,9,7
S9054015N,7,7
S5923771E,5,7
S6069862A,5,7
S8810805F,3,7
S8810805F,5,7
S9231856C,6,7
S6613113L,1,7
S6280925U,7,7
S6138499P,1,7
S7056567G,8,7
S7815731N,7,7
S6280925U,4,7
S7156969G,5,7
S7235589N,7,7
S5249144X,0,7
S9125886C,6,7
S4294525V,5,7
S5026923F,2,7
S8310768G,1,7
S6410003I,9,7
S7907550V,9,7
S8069533A,3,7
S4367209W,1,7
S9634360V,7,7
S5708484Z,4,7
S4351664X,3,7
S4807274E,1,7
S8873070T,6,7
S8624200W,0,7
S7442885G,5,7
S7151277Z,8,7
S5856784W,1,7
S6676947M,7,7
S7089485Z,7,7
S7726599Z,3,7
S8827206E,8,7
S9161019T,5,7
S8717361S,0,7
S9318975O,1,7
S5797854X,8,7
S9031702G,3,7
S5734597B,6,7
S5712831M,7,7
S8480513Y,6,7
S4786209R,8,7
S4882007D,8,7
S4643088U,6,7
S6885946V,1,7
S6972370L,1,7
S9546367N,5,7
S4548045U,6,7
S8729756V,1,7
S7895947B,7,7
S6361478H,8,7
S7907550V,2,7
S6947346E,3,7
S8114778U,3,7
S8114778U,4,7
S9402546Q,8,7
S7102505Z,2,7
S5576067W,9,7
S7865107J,5,7
S8236658T,3,7
S7378848G,9,7
S8236658T,8,7
S9117618U,1,7
S5424750K,8,7
S8084876P,6,7
S9113086D,3,7
S7303441S,8,7
S6102892R,8,7
S5970571M,8,7
S6651791B,9,7
S5304141G,5,7
S7909118I,1,7
S5357322H,1,7
S9001545H,1,7
S4212166E,7,7
S4655051M,8,7
S5567041W,1,7
S4057537A,2,7
S6834221M,7,7
S8622919B,1,7
S7272931E,1,7
S8449755I,2,7
S9138792K,7,7
S4368920E,4,7
S4816776I,3,7
S4923484P,3,7
S7347959Z,1,7
S4338874B,7,7
S8271838R,5,7
S4282883C,8,7
S6445803C,9,7
S6070417R,0,7
S7214919W,8,7
S9560220Y,9,7
S4418396C,6,7
S4418396C,7,7
S8474408D,7,7
S4023566W,1,7
S8622919B,2,7
S7679647O,5,7
S7292136V,9,7
S5698976J,8,7
S9654060M,0,7
S4890472P,9,7
S8747617F,3,7
S7383493A,1,7
S5993687B,5,7
S8438948I,2,7
S6927324U,0,7
S8195579E,0,7
S8484632Q,3,7
S6407465F,0,7
S5242997Q,3,7
S6549196Z,4,7
S4353057I,1,7
S5688725S,5,7
S8449747O,8,7
S8449747O,7,7
S6449324S,9,7
S8759226K,2,7
S4087629A,1,7
S6848238Q,9,7
S6919591T,3,7
S6919591T,0,7
S8117835I,3,7
S7451017M,2,7
S8135847I,7,7
S4847066R,7,7
S6986633K,1,7
S9250940R,1,7
S8352460A,9,7
S8761616X,2,7
S8595891V,2,7
S7807689C,4,7
S4425406G,0,7
S9327123N,5,7
S8902362C,1,7
S5514001I,6,7
S8595891V,7,7
S5483985T,9,7
S7467476W,4,7
S6120680Y,2,7
S4467329V,0,7
S9331712C,6,7
S7223910M,0,7
S7129930G,4,7
S5001023L,7,7
S7600933J,2,7
S9779906O,8,7
S9155437K,6,7
S8500071G,4,7
S8500071G,8,7
S8803066A,2,7
S4258724M,6,7
S6828144C,6,7
S4077859Y,8,7
S4748933G,9,7
S5912858J,8,7
S5156163W,2,7
S4621818U,4,7
S8523886R,4,7
S5156163W,5,7
S7680949E,2,7
S7186611V,4,7
S5481292Q,6,7
S8420844C,7,7
S6604445V,8,7
S8551500U,9,7
S6522455Q,4,7
S7022085S,7,7
S5929030H,1,7
S7934818M,0,7
S8923347B,4,7
S4952596E,2,7
S7287150J,7,7
S7945621E,6,7
S7337937E,6,7
S6445823K,1,7
S6976633O,8,7
S8795597M,1,7
S6346682Z,7,7
S4184580C,4,7
S9769895A,1,7
S8788052V,9,7
S6130676Z,5,7
S4193707L,3,7
S8795597M,5,7
S4877444E,7,7
S4179859U,3,7
S7872906N,6,7
S5272578I,3,7
S7774421F,2,7
S5250839M,1,7
S6464062F,1,7
S6743196G,9,7
S7287150J,6,7
S4019152C,2,7
S6016693R,0,7
S8179848C,6,7
S6986633K,6,8
S4561263A,0,8
S7247757J,6,8
S4924985I,8,8
S7998508M,7,8
S6681147W,1,8
S8105125B,5,8
S4772602Q,1,8
S4561263A,4,8
S4615860G,7,8
S7171206D,6,8
S7098004F,3,8
S9494770B,1,8
S9494770B,4,8
S8363100B,9,8
S5985081R,7,8
S4446683Z,6,8
S8072600X,3,8
S8211190S,9,8
S6466708P,4,8
S4355992K,9,8
S6912877V,8,8
S5800932J,0,8
S6174970Q,1,8
S4545223Y,7,8
S9295094C,4,8
S8176313L,3,8
S5620890F,5,8
S6770740X,0,8
S6125462X,9,8
S8973717M,4,8
S7472018I,7,8
S8098912U,5,8
S6933285G,7,8
S4559971G,6,8
S7919116V,0,8
S5010207N,0,8
S6539803Z,4,8
S6463558C,1,8
S5912858J,7,8
S7063680Y,7,8
S4097411N,5,8
S7685860V,0,8
S7705532A,4,8
S9249284Z,5,8
S7071272V,2,8
S5140897T,9,8
S7734525O,6,8
S8625246D,1,8
S4822435B,6,8
S8604586L,8,8
S5584716C,3,8
S7866231G,2,8
S5156163W,0,8
S6464805B,5,8
S7152393U,2,8
S7217228M,6,8
S6146863N,2,8
S9634360V,6,8
S6895154A,3,8
S6579575A,6,8
S4872009R,3,8
S4296476Y,1,8
S6538967L,4,8
S6492511Z,3,8
S6232084S,4,8
S9436902R,8,8
S4259446G,8,8
S6539803Z,3,8
S5327077R,9,8
S6428306V,5,8
S7804695I,1,8
S8518350K,3,8
S7943994R,9,8
S6487999D,8,8
S7361067M,3,8
S4822435B,0,8
S9648295P,7,8
S8029817M,8,8
S8150753Y,1,8
S9618179Y,2,8
S7453576Q,2,8
S6496174U,8,8
S9316612P,7,8
S9714533P,9,8
S7453576Q,7,8
S7258730H,4,8
S6032981F,1,8
S8842040B,9,8
S7444167Y,5,8
S9341010H,6,8
S5514001I,2,8
S5641243P,8,8
S7167943O,7,8
S7338356C,7,8
S6986388H,1,8
S8688060P,9,8
S5981205S,5,8
S7132263K,7,8
S8829556X,3,8
S9582355H,4,8
S4151651F,1,8
S7057960E,3,8
S9402457U,4,8
S6946441P,0,8
S8902362C,7,8
S7451823P,3,8
S4876220H,8,8
S7252561R,3,8
S7612052T,6,8
S7252561R,2,8
S8981694F,6,8
S6669382G,6,8
S6430761G,0,8
S4446683Z,1,8
S4392473Y,0,8
S7498410Y,6,8
S6438239H,0,8
S6562892D,3,8
S9046053H,7,8
S4151651F,8,8
S8362105N,4,8
S7932159S,2,8
S9402457U,2,8
S4468317J,4,8
S5805218J,4,8
S7321819S,6,8
S4216806S,2,8
S7387227O,5,8
S6521607I,2,8
S6628448W,9,8
S6128383J,0,8
S7022153F,1,8
S6712128X,5,8
S9502898S,3,8
S9295094C,2,8
S9143437O,9,8
S6394644C,3,8
S7103459E,9,8
S8353046K,0,8
S5250839M,4,8
S4943715O,1,8
S9240411Q,0,8
S8353046K,9,8
S7394868I,9,8
S6626145J,9,8
S4468317J,0,8
S7014719P,6,8
S7444167Y,0,8
S8160358L,7,8
S6379081B,1,8
S8842040B,6,8
S4407235T,8,8
S9704661L,8,8
S7258892Y,5,8
S6575724A,4,8
S6721186D,9,8
S9366888S,4,8
S9262647A,7,8
S8293797F,2,8
S6884228G,3,8
S7037795V,9,8
S7028512M,5,8
S4180744X,0,8
S8117835I,7,8
S7032880W,9,8
S4918467F,7,8
S8329142D,6,8
S9715887D,9,8
S8522599L,5,8
S4261137B,6,8
S7065574P,3,8
S7056811A,2,8
S4180744X,4,8
S4623267S,8,8
S5859648J,6,8
S8964684B,2,8
S6759685S,6,8
S5866707I,1,8
S9219147Y,3,8
S8615287F,8,8
S5988018T,1,8
S6407465F,3,8
S9828129E,0,8
S5970403L,9,8
S7029840E,4,8
S6449324S,8,8
S6736374R,6,8
S6856344P,1,8
S5328646O,1,8
S5955705U,6,8
S6299826E,2,8
S8484632Q,9,8
S6406082V,7,8
S8760399Q,6,8
S5961206E,5,8
S9772852F,2,8
S7134475I,2,8
S7163434M,5,8
S5257083J,4,8
S4361301Z,9,8
S7101469U,1,8
S9829726S,6,8
S5393848Y,7,8
S6982579U,2,8
S6372170L,1,8
S7140668J,4,8
S6716986Q,1,8
S7719757Q,7,8
S4070218I,5,8
S6849340Q,4,8
S8274742O,5,8
S4137469G,2,8
S8600005D,8,8
S6935514Y,5,8
S8846873Y,0,8
S8460770Z,9,8
S6600521O,3,8
S7267852N,3,8
S8958418A,1,8
S6600521O,6,8
S6493536T,3,8
S7434508V,1,8
S7029840E,6,8
S7735181L,6,8
S7991228P,4,8
S8280410D,5,8
S9047234C,8,8
S5056655H,3,8
S4120349M,0,8
S9111908Y,2,8
S6901455A,1,8
S8412625Z,0,8
S8760399Q,7,8
S4527900K,7,8
S7460004P,3,8
S4712258R,9,8
S7223461H,4,8
S5843001Y,7,8
S6663114R,1,8
S9378440Q,3,8
S8701580G,1,8
S4618933T,6,8
S6645958D,0,8
S6645958D,2,8
S6438014C,9,8
S6488522Y,5,8
S9868675Y,0,8
S7087086C,4,8
S8485060Q,1,8
S6759604O,4,8
S7181514L,3,8
S4806003B,6,8
S5139504U,4,8
S7383493A,0,8
S4806003B,0,8
S6498433X,4,8
S7397477C,4,8
S6454627R,1,8
S7876738O,3,8
S4405832E,3,8
S8412625Z,2,8
S6503675J,7,8
S5363528X,2,8
S5679769S,7,8
S6817429I,0,8
S6440657M,6,8
S9111986Z,4,8
S7943156X,4,8
S7459085I,0,8
S7096358L,6,8
S5646759C,0,8
S4317707D,2,8
S5588588G,7,8
S6686399K,6,8
S8160481K,1,8
S6601780J,2,8
S4890472P,5,8
S5279316B,0,8
S4961336A,3,8
S8603015Y,6,8
S7029840E,8,8
S8911330L,6,8
S8911330L,5,8
S8759226K,1,8
S8759226K,6,8
S5989868G,6,8
S5691681L,3,8
S7059075V,7,8
S7391787A,6,8
S4436088Z,0,8
S4436088Z,5,8
S5021076R,1,8
S6051021G,1,8
S9838491A,3,8
S9120418U,7,8
S5988018T,8,8
S4215987V,5,8
S6738197L,2,8
S8438948I,4,8
S8730855Q,5,8
S5900690T,0,8
S5668218E,1,8
S8607151S,8,8
S4077859Y,1,8
S4314774H,2,8
S6714675S,6,8
S8901688U,8,8
S4467329V,9,8
S8557135Y,0,8
S5590063E,8,8
S7756018F,6,8
S8345928E,8,8
S6117676V,4,8
S5021076R,5,8
S5617499S,9,8
S4302345L,2,8
S8615287F,2,8
S5249144X,2,8
S6451234Z,0,8
S8131501Y,8,8
S4347332T,7,8
S8642513L,8,8
S6507292K,0,8
S6567755P,7,8
S8184272G,8,8
S6496914X,9,8
S6706684T,9,8
S5927674V,8,8
S6744511P,6,8
S9268673J,6,8
S6744511P,8,8
S8653116Y,2,8
S6693104D,9,8
S8964720G,8,8
S5893821W,3,8
S8660151M,8,8
S7656004W,7,8
S4518997X,8,8
S5093547A,3,8
S5770636Y,9,8
S6590986P,4,8
S8472816B,1,8
S5093547A,1,8
S6484203T,0,8
S8223646F,5,8
S8482637Y,4,8
S5081616H,0,8
S7348863L,8,8
S6731228O,4,8
S9638372X,0,8
S6898444X,3,8
S8298240H,4,8
S4645287S,5,8
S6903858C,2,8
S6484203T,8,8
S6590407C,1,8
S4518997X,7,8
S4757252K,4,8
S7347959Z,7,8
S7214919W,5,8
S6520331H,5,8
S6172192I,7,8
S8710714X,0,8
S6602727N,1,8
S8474408D,4,8
S6445535Y,2,8
S6209418U,0,8
S6445535Y,9,8
S8642513L,3,8
S5075141O,4,8
S4368920E,1,8
S6586992L,3,8
S8639506E,3,8
S9376902V,1,8
S4923484P,0,8
S8044644L,8,8
S8340817R,7,8
S9041485X,4,8
S9565369Z,8,8
S5796391H,0,8
S6975170Y,8,8
S7378789H,6,8
S8072179A,0,8
S7390363G,6,8
S8072179A,5,8
S9064547M,3,8
S5964895P,7,8
S8563126A,0,8
S9307064P,1,8
S9064547M,0,8
S9429723P,7,8
S5918479F,0,8
S8604937T,5,8
S4515596T,1,8
S6873601D,6,8
S7066318X,6,8
S9402546Q,6,8
S9307064P,3,8
S4505834X,8,8
S5304141G,4,8
S6346682Z,5,8
S9729512T,5,8
S7199248J,2,8
S6483068F,1,8
S6497057L,4,8
S8522599L,4,8
S9796212H,5,8
S7217209N,0,8
S7691770U,8,8
S7620725W,6,8
S8795597M,4,8
S6444513X,4,8
S6102892R,9,8
S7036067Y,2,8
S8795525B,0,8
S5037382H,9,8
S4655874E,6,8
S7811964Z,9,8
S4527706T,1,8
S8614056D,1,8
S5756016E,6,8
S4504721M,7,8
S5625055A,6,8
S6280275B,2,8
S8573131A,5,8
S5067101Q,5,8
S7238676W,6,8
S7929827B,5,8
S6463626M,2,8
S4329205X,9,8
S6877009W,3,8
S7791449G,3,8
S6820830A,3,8
S6820830A,1,8
S5493940V,3,8
S6730130Y,4,8
S6634162V,8,8
S7467957Q,2,8
S5107453E,8,8
S9019932L,5,8
S7313639B,4,8
S4184580C,1,8
S6731178P,4,8
S6738125O,6,8
S4012216Q,7,8
S6502552Z,6,8
S6233815D,3,8
S7287063R,1,8
S7865107J,1,8
S4968109L,2,8
S9053278T,0,8
S8944750G,4,8
S8914984Q,4,8
S9156552E,8,8
S9620965D,6,8
S6610268Y,4,8
S7449440Q,7,8
S7812602I,1,8
S7012121G,9,8
S4245312K,1,8
S7726599Z,9,8
S6472298S,1,8
S6348348F,2,8
S5227061R,3,8
S5483514X,4,8
S9787434D,2,8
S6778076P,7,8
S4512710W,1,8
S7706946Y,1,8
S4729132O,2,8
S7816612B,9,8
S7163088S,4,8
S7284871Z,2,8
S7418440E,0,8
S6311695R,5,8
S6671617A,8,8
S6564933I,3,8
S4957942S,0,8
S8451823V,1,8
S7486478J,3,8
S5161945I,0,8
S9662085H,7,8
S8513381R,1,8
S9890077M,1,8
S7256592W,3,8
S6424192E,0,8
S9454245L,8,8
S8041604L,8,8
S6268840P,7,8
S4197003O,5,8
S4313385P,7,8
S6942581X,8,8
S4798321L,4,8
S4282683V,2,8
S6935609N,7,8
S4563150J,1,8
S5028169M,5,8
S5327532O,8,8
S7290714V,5,8
S4563150J,5,8
S4798037R,9,8
S7290714V,6,8
S5019561L,1,8
S6966437S,0,8
S8275060G,3,8
S8275060G,2,8
S8377099W,2,8
S9433681J,8,8
S6964500C,7,8
S4798321L,7,8
S5528462U,9,8
S4063830V,6,8
S8665859X,0,8
S6895794G,4,8
S7254843W,1,8
S4522166F,2,8
S5845293V,2,8
S6936825K,8,8
S8797968P,0,8
S4553141M,1,8
S8642425H,3,8
S6169903B,3,8
S8375659E,4,8
S7266164I,7,8
S6935107U,3,8
S6007076K,4,8
S8642425H,6,8
S6280275B,9,8
S9486513O,3,8
S9137435H,2,8
S7168247H,9,8
S6728934N,4,8
S8642425H,0,8
S6671031O,7,8
S6746250I,7,8
S5725677U,9,8
S6023316S,0,8
S6023316S,6,8
S6802855S,9,8
S8451823V,7,8
S6987754J,9,8
S4348750V,9,8
S9177848F,8,8
S4786209R,4,8
S9795249W,6,8
S5185669Z,4,8
S4634725G,0,8
S6446676C,2,8
S4030134V,8,8
S9249292Y,6,8
S4134739E,8,8
S6746250I,1,8
S6884930Z,7,8
S8368057W,7,8
S9813898A,6,8
S4395779S,5,8
S5571218W,1,8
S6204437S,4,8
S6634162V,4,8
S4887743R,3,8
S9054015N,1,8
S9054015N,6,8
S4606849U,9,8
S4428128H,1,8
S7491489H,3,8
S7074586L,7,8
S7436546Y,8,8
S7413763M,6,8
S7915956B,3,8
S8555673E,4,8
S5811331O,0,8
S8836341K,2,8
S9046053H,0,8
S4545223Y,9,8
S8234216J,0,8
S7278194F,4,8
S9083025I,4,8
S5316011T,9,8
S9454703F,4,8
S6368839Z,8,8
S4120914X,7,8
S6403717F,2,8
S5481292Q,8,8
S4477202T,7,8
S5095871Z,4,8
S5246044H,9,8
S8320587C,7,8
S6236890Y,1,8
S4272803L,4,8
S9808457F,3,8
S9459550X,3,8
S5309140H,8,8
S4497065Y,6,8
S8626944K,1,8
S6543851A,1,8
S6827121H,5,8
S6758788C,6,8
S7290131J,9,8
S8836391D,6,8
S8656495O,6,8
S6603068L,8,8
S6823057P,0,8
S4924734H,9,8
S4355992K,8,8
S6601482T,3,8
S7212626D,4,8
S4098764D,2,8
S6833748X,3,8
S5431263L,3,8
S6445823K,0,8
S8836341K,6,8
S8107996F,1,8
S9622727U,9,8
