User,Item 1,Item 2,Item 3,Item 4,Item 5
S6253244E,4,8,2,7,5
S6451006I,0,7,8,4,3
S6822856U,3,7,1,0,4
S7275861Q,6,8,4,0,5
S8017929N,5,8,0,4,6
S6112634G,7,6,0,5,1
S6565600T,0,5,1,3,4
S8944764P,7,0,6,1,5
S8785869D,8,0,6,4,3
S6620748P,2,0,7,6,3
S5781139M,6,1,0,2,4
S9081531T,0,1,7,6,5
S7916691V,0,4,3,5,2
S6173860G,0,5,4,3,6
S6829570L,0,4,1,8,7
S6539682L,4,1,5,0,7
S4118641I,0,7,4,8,5
S4656295Q,7,1,0,5,3
S9520422B,2,3,1,0,5
S7362084V,3,0,6,5,8
S5631674E,2,4,0,5,7
S9695804Y,0,4,2,8,3
S9095196P,4,0,5,8,3
S4979473O,0,8,5,4,2
S4816944U,0,8,4,5,2
S4524624U,1,4,0,6,7
S9092282I,8,4,3,0,5
S7090340E,6,1,3,7,0
S5125362H,0,4,2,3,5
S8596451U,0,7,1,6,2
S6670704L,0,2,5,3,1
S7020431E,6,0,4,1,5
S8208828M,7,1,6,3,5
S6451225J,4,8,0,3,6
S6629518I,1,5,7,0,2
S7162455U,1,0,6,7,3
S4029307L,0,5,8,7,6
S7111065A,2,5,8,1,0
S8465424Y,3,2,1,7,0
S8922091V,0,4,7,8,3
S7619515M,5,0,3,4,1
S4080196Y,1,4,7,0,3
S6834801I,0,7,4,8,6
S7423326V,8,3,0,4,5
S6314511W,4,0,8,3,5
S8567906Z,3,2,7,0,1
S5475574C,4,0,1,8,6
S9074683J,0,3,4,5,7
S4435899R,0,4,3,8,5
S5645719A,2,8,1,4,5
S6778358D,0,8,4,5,7
S9536353N,0,4,8,2,6
S5394310F,2,8,1,0,4
S7251033K,6,0,5,2,1
S4570072W,4,0,8,5,3
S6884295T,4,7,1,6,0
S4665272L,0,8,2,3,7
S7043859O,0,6,7,4,8
S7992799G,0,6,2,1,5
S8469934J,4,0,3,2,7
S4535012I,8,4,0,6,2
S4013287N,0,5,1,6,2
S7287429W,6,1,0,4,7
S5183397I,0,8,4,7,6
S4699339Q,0,8,3,4,7
S4819008U,0,4,5,8,3
S9250014W,0,6,1,2,5
S5480551C,3,0,1,4,5
S7274037B,0,8,2,5,6
S6785717F,7,0,1,4,3
S6854905C,5,0,4,6,3
S6493650R,3,0,7,4,5
S7196496W,7,8,4,0,2
S7363132J,1,8,2,3,4
S4161441V,0,1,4,8,7
S6003920F,4,0,8,6,5
S7136478H,8,4,7,6,0
S6311709D,0,4,6,8,2
S7432779Z,3,5,8,4,6
S9636271X,0,1,6,7,2
S6974127Y,0,5,4,6,8
S6478970M,7,1,4,3,6
S9781995L,2,8,5,4,1
S5944141K,0,7,1,5,6
S6786194C,1,0,7,5,6
S5821063S,0,5,8,4,1
S9747438C,1,5,4,0,6
S8857662E,8,1,2,5,6
S5793873Q,1,7,4,0,6
S6827120N,0,4,6,7,5
S7097724J,0,4,6,5,3
S6499465U,3,8,4,0,5
S9712283W,4,8,0,5,3
S8735674H,0,4,6,8,7
S6784042D,5,2,0,8,1
S5595949L,0,4,3,8,5
S6588321H,1,7,3,5,6
S8084199F,0,4,8,2,5
S4958236S,0,8,3,5,4
S7026389Q,1,0,7,6,5
S8025290M,4,5,8,3,2
S8117258C,2,5,8,0,4
S8927376N,0,3,1,7,5
S7264237R,6,0,5,8,1
S5036402M,0,8,2,7,6
S7054978J,4,0,5,8,6
S8745901W,3,0,4,8,7
S5484027B,4,0,3,6,1
S7211102Z,8,0,4,3,5
S7372701T,5,3,2,0,8
S8282523O,1,7,5,6,3
S5091045I,3,6,0,2,8
S4894563C,0,4,8,6,2
S7302214D,0,2,6,3,1
S6526692J,3,4,5,0,7
S6461452O,7,6,8,4,0
S8969515E,8,0,6,4,3
S4945283Q,4,0,8,6,2
S6908107W,0,5,2,4,3
S6450066W,3,6,7,5,0
S5008095E,2,0,8,4,7
S4436121Q,0,4,5,3,8
S6971186D,0,5,1,6,7
S4426809D,5,8,0,4,2
S4545576S,0,2,8,4,5
S6982597T,5,0,4,6,1
S5429918L,0,4,1,5,7
S4623627S,3,0,8,4,7
S4911996O,5,0,8,2,4
S4976129W,0,4,2,3,5
S7456186P,0,2,5,8,6
S8136344Y,6,2,4,7,8
S8418074L,3,5,1,8,2
S8616157Z,8,2,1,3,7
S7377776W,0,4,3,2,6
S6557883B,6,4,5,0,3
S7223304D,5,0,8,6,1
S4999603L,0,8,3,5,6
S4195982B,3,7,6,2,0
S8756476E,4,0,8,3,7
S4591539B,6,4,8,0,7
S7866051R,0,5,4,8,7
S6450815T,7,3,6,1,8
S8017871B,2,8,4,5,3
S5575760K,8,0,4,5,7
S4335032F,4,6,8,0,3
S6261593F,0,4,8,3,1
S7262160L,6,8,4,0,1
S6808601I,5,0,4,1,8
S9396135M,7,1,0,4,6
S4791664G,8,6,4,3,7
S8102873S,6,0,8,1,3
S6471143R,3,5,7,0,2
S6797411C,0,6,4,7,8
S4443501T,4,8,0,6,5
S4665341J,4,8,3,0,6
S6903097G,0,5,4,6,2
S9571484A,0,6,3,8,4
S5252051H,0,4,8,2,6
S4062750A,0,4,7,8,3
S5269819O,0,8,6,1,2
S5318894U,0,6,4,2,1
S9211519B,5,4,3,0,1
S8099220F,2,5,0,6,1
S7605256Q,0,8,2,5,1
S9629239A,0,8,4,2,6
S6338632Z,2,0,8,4,6
S6528415U,5,1,6,4,3
S9089778O,8,3,0,5,1
S5316635Z,0,2,1,3,6
S5096136X,6,0,4,7,8
S9528813I,2,5,6,0,8
S7702235K,3,0,5,4,2
S9734922K,0,4,8,5,3
S9717566L,4,0,5,1,6
S4587821N,8,0,4,2,6
S8339285P,8,4,5,0,2
S9260974J,4,3,0,5,8
S5380476E,8,0,4,3,1
S4036246Q,4,6,0,7,5
S6517323A,4,3,6,5,1
S7044671F,1,6,7,0,5
S4937309G,0,4,2,8,5
S4641165C,3,5,8,7,2
S9666376J,3,8,0,6,4
S6561855U,6,7,4,2,3
S7287336D,6,8,4,0,5
S8897218B,1,6,8,5,4
S8264037Y,0,5,4,8,3
S4624633M,5,8,0,3,6
S8887447F,8,7,4,5,0
S4078436M,0,5,3,4,7
S9681018M,4,0,8,3,5
S9528441W,8,0,2,5,3
S4597510L,0,2,7,1,6
S8393965A,0,4,8,1,5
S7648504T,0,7,5,4,3
S8355193Z,4,8,0,6,1
S5730314I,0,5,6,1,3
S9432352R,0,8,5,4,1
S4305944D,4,6,0,3,2
S8977742X,6,0,4,8,7
S7006646U,4,5,3,6,1
S9382127W,8,1,2,4,7
S5231257I,0,4,2,5,8
S5890595L,8,6,4,0,1
S6289527X,8,4,3,2,5
S7212433I,1,6,7,0,5
S4024045A,0,5,3,4,7
S4573135K,0,8,5,4,6
S6855673P,8,1,5,2,4
S9695022I,8,0,6,4,1
S6856854H,0,4,7,1,5
S8466562J,0,7,8,5,3
S6137905Q,0,4,5,1,3
S5617303X,2,0,1,5,6
S5620998K,8,5,2,0,4
S4540453V,8,3,5,4,0
S4066741A,6,4,0,5,8
S7025910R,8,3,0,4,5
S5476746A,0,2,1,5,4
S6551487Y,6,1,3,8,5
S7245907I,6,0,5,8,2
S9720385G,0,2,1,5,4
S8697417H,0,1,7,3,4
S4953819P,0,6,1,7,3
S5240044V,8,0,6,2,4
S7281288Q,5,6,0,1,3
S6762133U,1,7,0,5,6
S6491339N,3,0,2,7,4
S9509646Q,0,2,3,4,8
S5797784U,0,5,8,2,7
S8162339O,4,5,0,2,8
S4428463C,5,0,3,4,6
S7771011G,1,4,3,0,7
S7908951W,0,6,4,5,3
S5204111S,0,8,4,2,6
S6494339O,7,4,3,1,6
S8196735Q,0,3,5,2,4
S5913783N,5,0,3,8,6
S5888338J,6,8,4,7,0
S7348501E,0,6,5,4,3
S9555354Q,7,3,1,6,2
S7313643N,0,4,3,2,5
S8543860J,4,0,8,5,7
S6606291I,0,2,5,4,3
S5194119O,0,1,6,8,3
S9607507D,6,7,0,1,8
S4295885V,4,8,6,2,7
S7480080E,0,2,5,8,6
S7407131X,0,4,5,8,3
S6694202D,5,0,4,3,8
S6618411W,0,3,4,5,2
S6405410S,0,4,7,8,3
S4218583G,2,8,0,1,5
S6637517Y,1,0,7,3,4
S7163145V,1,7,0,3,6
S6977938Y,0,5,4,8,6
S4927174X,8,0,4,6,5
S8313008Y,4,8,0,3,5
S7455745K,5,8,0,2,3
S6797426O,0,8,1,6,7
S8463015Y,8,3,0,2,4
S6594883L,5,1,3,2,8
S4768958I,3,5,4,0,8
S6950592K,0,5,4,7,6
S4944852A,4,0,6,8,2
S8769935A,0,8,6,4,3
S7127118T,8,4,7,6,0
S8177955O,4,3,0,8,5
S7179901H,3,1,5,2,7
S5486035O,0,4,5,1,7
S8581497T,4,8,2,0,6
S5540916A,7,8,3,4,6
S6846527I,0,7,1,5,2
S4285983B,8,4,5,0,2
S4879715W,8,5,1,4,0
S7964441M,5,3,0,4,6
S8162347W,2,6,4,7,8
S6418748L,8,4,6,7,0
S4840223R,0,8,1,4,2
S5566589B,8,4,3,0,5
S8878423N,4,8,3,6,5
S5395160O,0,4,3,2,1
S9544440L,3,5,4,1,8
S6046725Z,0,6,4,3,2
S6264040J,3,4,8,2,5
S8465173P,1,0,6,3,2
S7108740C,2,8,7,6,4
S6442541J,3,4,0,5,6
S5101932J,3,0,2,5,8
S5868441W,8,5,0,3,1
S6424303F,6,4,0,3,8
S4986945E,0,4,6,8,5
S8593865R,6,8,0,4,7
S6185996D,4,0,5,3,8
S7108969M,0,4,5,8,7
S4975007B,0,4,8,6,5
S7450554S,0,3,5,8,2
S7368113C,4,8,2,3,1
S6454713B,0,4,3,7,8
S8968359H,0,5,6,8,7
S9657253U,3,6,0,2,1
S5759248W,0,1,3,7,2
S5585978V,8,4,5,0,7
S6959758N,0,5,8,6,3
S7296694B,8,6,0,5,2
S4853329G,0,8,5,3,1
S8783397T,4,8,6,7,0
S7440664O,3,0,1,7,4
S9724084C,5,1,0,4,3
S7701678V,4,0,5,8,3
S7707164J,5,0,1,8,2
S6932913S,0,5,6,4,2
S5173527R,0,6,8,4,7
S4197519D,0,7,1,3,2
S6933300M,0,4,5,2,8
S5520209O,8,0,2,5,6
S7090255B,3,1,0,5,6
S4022171B,3,5,1,2,0
S7847963S,0,5,4,8,3
S9839972I,0,3,6,8,5
S6913633D,0,4,5,8,6
S9061640M,4,8,0,3,6
S9371654G,7,1,0,4,6
S7897149L,1,0,5,8,2
S4129817N,0,7,3,4,2
S7305058T,6,0,3,4,1
S6888630B,0,4,5,3,8
S6790983K,5,0,6,3,8
S7073383W,4,0,8,6,3
S7819268M,0,2,5,3,4
S8538436H,4,0,8,6,3
S8916493D,5,0,6,3,7
S5729250S,0,5,6,3,4
S7312990F,7,6,4,0,3
S7173864F,1,7,8,0,5
S9081667Q,8,1,0,6,4
S7075518T,4,0,6,5,3
S7929618S,0,7,6,4,8
S7329927O,0,3,6,5,4
S6260998E,1,4,8,6,3
S6400832O,3,8,4,0,5
S8190932Z,0,2,5,3,4
S4155469H,0,3,5,7,2
S9464849S,8,1,6,4,5
S6640463D,2,0,1,5,6
S6918920N,0,6,8,1,4
S7404322L,4,0,5,8,3
S5342054F,1,7,0,6,2
S6945977K,0,4,8,6,1
S7190441G,5,8,1,2,3
S7748948Y,3,4,8,0,5
S6624270Y,0,3,4,5,2
S7246478A,8,6,1,5,2
S6749053C,0,5,3,7,6
S6629108Q,0,4,2,3,5
S7394553K,3,0,2,1,7
S5708370G,8,1,4,2,6
S4161017Y,3,0,5,8,4
S5430785X,0,1,3,4,7
S8414658G,4,8,0,2,7
S8818227H,8,5,1,7,6
S8235865M,8,5,6,4,0
S4047609N,5,1,8,3,4
S5673804F,2,4,7,5,3
S7614503C,7,0,5,4,8
S4968322W,5,0,8,2,4
S4871149O,0,3,8,5,1
S5385231S,5,0,2,1,3
S6649469C,0,2,5,3,4
S4014108S,4,0,5,8,7
S6073013Z,4,8,3,0,5
S6762216F,0,8,4,6,5
S6878758U,1,7,4,0,5
S8921934J,6,7,4,0,8
S8096752Y,5,0,8,4,3
S9515234N,0,2,8,1,6
S6979195U,0,4,5,8,6
S7023948X,5,3,0,4,6
S6185290J,6,4,0,1,7
S4051727Q,8,0,6,1,3
S7677522U,7,0,4,8,5
S6815068P,4,0,8,6,1
S9093145Y,0,5,8,4,7
S8262790F,0,3,5,2,8
S9687107C,0,6,4,8,7
S7129078B,8,4,3,0,7
S4288757V,8,4,0,5,6
S4373137J,3,8,4,0,5
S5065069H,0,4,7,2,6
S5072786J,0,7,1,6,4
S5472823M,0,4,7,3,1
S5403343B,8,1,4,2,0
S4400353Y,3,0,5,4,2
S9524469B,6,2,8,0,5
S6059053K,0,8,6,3,2
S8994310N,6,7,4,8,0
S5852676E,8,3,5,1,0
S7037611A,4,8,3,0,5
S6719622L,0,6,4,7,8
S9605134K,8,0,4,6,2
S6341966H,6,0,4,7,2
S6640011O,5,3,1,0,4
S9487098H,6,4,8,3,0
S5642605N,2,1,0,6,4
S8872039A,7,1,3,6,8
S6654220U,0,5,3,4,8
S6189100D,3,0,7,4,5
S6769029C,0,1,7,5,6
S8757239V,4,0,8,3,7
S5272819K,8,0,4,2,3
S8572897M,4,0,3,7,8
S6129979P,3,7,0,4,1
S6697584U,0,3,5,1,2
S6443204Q,3,5,4,0,6
S5657547H,0,2,4,7,5
S4891176Y,0,4,1,8,2
S9075049L,3,1,4,7,0
S7377746C,6,7,3,1,0
S9895111G,8,0,6,4,7
S5714419B,4,6,1,8,0
S5007740L,6,3,2,8,5
S7395279K,4,6,2,0,3
S9826141I,0,3,7,5,4
S5155447J,6,0,1,5,8
S4003477S,5,3,0,4,6
S8324389M,0,4,8,1,5
S7907199D,0,4,8,6,3
S6739236G,0,8,3,4,6
S7243486N,8,4,6,2,1
S8496370R,7,1,3,2,0
S7154268E,5,1,8,2,0
S6646928N,7,1,3,2,5
S8431419J,0,2,7,8,1
S6543361T,6,4,7,2,3
S4572679O,8,0,4,2,6
S8648992M,0,8,4,2,7
S9039980N,3,1,5,7,0
S7476675U,3,8,0,2,5
S7461896R,0,7,1,5,2
S6723296S,3,0,5,6,8
S6542276O,4,3,8,5,0
S4361676O,1,7,0,3,6
S8196647A,3,5,6,8,2
S7102194M,7,1,0,2,6
S9549473J,0,2,8,3,6
S5693178A,4,2,1,0,8
S6105359X,0,5,1,8,3
S4720479E,4,6,0,8,7
S6811986W,8,4,1,5,6
S8881694L,6,7,4,8,2
S8896499J,3,1,5,7,2
S6457592A,7,1,0,6,4
S9787129B,5,0,8,2,4
S6456025T,3,8,4,0,7
S4275523A,8,2,4,5,1
S6505289B,4,6,8,1,5
S7380583X,3,0,6,8,4
S9458984A,3,0,8,5,2
S4653249K,0,5,4,8,3
S7617261U,7,0,1,4,5
S4406038F,4,1,3,0,5
S6401597Y,7,1,0,3,6
S6194243I,4,6,0,8,5
S5975366S,0,5,6,1,8
S5039304U,4,0,8,6,2
S7039098M,4,6,7,0,8
S8250487Z,7,1,6,3,5
S6042989T,3,2,0,4,5
S8246355A,8,5,3,0,6
S6802127T,0,4,1,6,7
S5134099V,0,6,8,4,7
S4029633R,5,0,6,4,1
S7191632D,0,8,4,3,1
S9175862G,4,6,0,8,1
S7248802Q,6,1,8,0,2
S5980013S,0,4,5,3,7
S9714447S,4,0,5,8,2
S4218230Y,4,8,0,2,3
S5538203N,0,4,7,5,1
S4595896S,0,8,5,4,2
S6530504M,5,6,8,4,0
S7679509W,0,7,3,5,4
S8535904I,4,0,5,8,7
S8436743Q,0,8,2,7,1
S7296053W,0,6,8,4,2
S9631901W,4,0,8,6,3
S9857722K,8,2,6,0,1
S7028146X,0,4,6,5,3
S4618266I,5,7,1,8,3
S6152378C,8,5,1,2,3
S9383707I,4,0,8,1,2
S9760510O,4,2,8,0,6
S6797017K,0,1,7,4,5
S7020274D,3,6,0,8,5
S6778960P,0,5,8,6,4
S8704409H,0,4,3,2,7
S4646501U,3,1,7,4,5
S6220346N,3,7,1,6,5
S4713463D,4,5,0,6,8
S6959498S,0,1,5,6,7
S7430429F,0,2,5,8,6
S7198887E,8,4,7,0,2
S6095440N,4,8,0,3,6
S6349374Y,0,6,4,5,1
S6456198B,0,7,4,8,3
S6692340M,4,0,2,1,3
S6999128O,0,4,8,6,2
S6256619E,8,3,4,1,5
S9219492B,8,5,0,4,1
S4788747F,0,1,3,6,7
S4652659D,5,4,8,0,3
S6843168H,0,7,6,1,5
S5738756X,0,3,7,2,5
S9880508R,0,2,6,1,8
S7422959Z,8,0,5,2,7
S7452007M,0,5,3,8,6
S7302695L,3,4,0,8,7
S6553504X,5,6,3,4,0
S7482283S,0,8,5,2,4
S6718342J,0,5,8,7,4
S9033770L,0,4,8,6,1
S9798536R,2,6,4,0,8
S4544077R,5,8,6,2,4
S5782295J,0,2,7,3,5
S9038055H,4,0,5,8,6
S6256704W,3,4,1,8,5
S8995266Y,3,5,8,6,0
S4366465X,8,5,0,4,2
S8784927X,7,3,6,4,1
S5948649G,3,5,0,2,7
S9895895G,0,8,5,6,4
S5403040D,4,0,1,8,6
S7751386T,4,5,0,8,2
S9367716J,1,7,6,0,4
S6747550M,5,0,8,1,2
S9818069Z,8,0,4,3,6
S9179546Q,1,4,3,0,7
S8519250V,7,4,8,0,6
S4370763B,4,0,8,2,6
S4707643N,4,0,8,6,5
S6594598P,6,4,7,8,5
S8698462A,0,4,3,8,5
S6660425P,2,0,1,5,6
S5563702T,8,5,4,3,0
S7217933M,0,4,6,8,1
S4854552R,0,4,5,8,3
S9063194T,3,1,5,7,0
S8367612Z,1,8,4,0,6
S6433951H,3,8,7,4,0
S5346378I,0,3,2,4,1
S7253590A,0,6,8,4,5
S6671308F,0,5,4,2,1
S4899347D,8,0,4,3,5
S5460507J,0,5,4,8,1
S5804275R,0,8,5,6,3
S5784632C,7,1,6,3,2
S8963938S,0,5,4,8,7
S8098820S,1,7,5,3,0
S4515889Q,7,6,8,1,3
S6752945V,3,0,2,1,7
S5482086R,4,0,3,8,1
S7325833W,0,4,6,2,8
S6171865U,6,0,5,1,4
S9722793V,5,1,6,4,3
S7240064E,6,4,7,8,0
S8468501E,1,5,8,2,0
S6818258Z,4,7,1,0,6
S5554623C,0,4,8,7,2
S7610147G,7,1,0,5,3
S6589283E,6,4,7,5,0
S9513430S,0,4,8,3,2
S4899355F,8,1,4,0,2
S6972181W,0,8,5,2,1
S8998768G,1,3,6,0,8
S9368642W,7,4,2,6,8
S6819230S,4,0,7,5,8
S7786736W,7,1,3,6,5
S7647319Z,0,5,7,8,3
S7445772P,0,4,5,3,7
S6608360J,2,8,1,5,4
S5118692X,0,2,1,6,5
S7255513T,0,4,5,8,6
S9488602P,3,1,2,5,0
S7423059Y,0,5,4,8,3
S4300559U,0,5,3,8,4
S8783031G,7,0,1,4,6
S6512868A,3,5,4,1,0
S6708734Q,0,5,2,3,8
S5037308U,8,0,5,7,6
S8358093Y,4,1,8,0,3
S6427254L,6,4,5,0,3
S7213190K,5,8,0,6,4
S6540773N,4,5,0,2,7
S7962136P,0,4,7,6,3
S7156641X,8,1,2,7,5
S6817784Q,0,4,5,3,2
S5501550J,3,8,4,0,5
S6834430E,0,5,4,3,2
S8603378Y,2,3,1,7,0
S9227408F,5,3,0,4,1
S6831476V,4,7,6,0,3
S8233015U,5,3,0,6,1
S4312193C,8,5,4,2,6
S9643514J,3,0,2,1,6
S7186274Y,3,7,5,8,4
S7001737Q,4,0,6,8,1
S5657983Q,0,2,4,7,8
S8205278B,0,5,3,2,8
S7276075N,6,0,5,8,1
S5221347O,8,0,4,3,5
S6770769Y,0,5,8,6,4
S9153084T,0,4,8,5,1
S6446772P,5,8,0,1,3
S6935493E,0,4,8,6,5
S9814875F,0,5,3,6,8
S8524586X,0,7,1,6,2
S9143480Y,6,4,8,0,1
S7144434D,0,5,8,7,4
S7371753X,0,3,4,2,6
S7444624W,0,8,3,2,7
S7733441W,5,3,4,2,1
S6891543W,0,4,5,3,8
S7151146X,0,8,3,4,7
S5320187V,8,0,3,4,7
S6254999L,4,3,1,2,8
S6658994W,5,3,0,1,4
S7064414X,7,6,1,3,5
S7202580H,8,6,0,4,5
S6543798B,0,5,1,6,2
S6622648Q,5,3,0,1,4
S6118844E,0,6,3,1,8
S4606089X,3,8,5,6,1
S8923584M,8,0,5,6,7
S6827697J,8,4,5,1,7
S7193269E,8,1,2,7,5
S6782295B,5,3,0,1,4
S8736965F,0,4,6,8,3
S6566815U,3,7,5,0,4
S5352312R,0,1,7,2,6
S7673847O,5,0,8,2,1
S6507551Y,1,4,7,6,5
S7153819C,8,7,4,6,0
S9636995U,8,0,6,4,1
S5401094Q,0,5,1,2,4
S6610421M,0,2,4,5,7
S8249008J,0,5,4,8,3
S9309207O,4,8,3,7,0
S7914337H,0,7,1,6,5
S6819846H,5,0,4,7,6
S7913882W,0,5,6,8,4
S7277951N,8,6,2,1,5
S6494919L,3,0,5,7,8
S9728269F,4,0,8,5,6
S6212303N,4,8,2,3,7
S7891664O,5,3,1,2,0
S5417166Z,0,1,5,4,7
S6670156Y,0,4,5,3,2
S7436098M,8,2,0,5,3
S6105106G,6,0,4,5,2
S5767611N,8,3,6,5,2
S5230781D,0,2,5,4,8
S6147323L,4,1,7,0,3
S7465167N,3,2,0,5,1
S7086015S,0,7,5,6,4
S7997553W,0,4,8,6,3
S6971655K,5,0,8,1,4
S7801661R,0,4,1,8,2
S8981813Z,0,4,6,5,8
S5228072A,0,8,5,3,6
S7441002R,3,8,0,5,6
S6536774E,2,0,3,5,4
S7369513R,5,3,8,1,0
S7028816E,8,1,6,2,5
S5904910Y,0,5,4,2,8
S6631691X,2,0,1,5,6
S6178826E,0,6,4,7,5
S8918294W,0,4,7,8,6
S7777713Q,4,3,8,0,5
S8022961U,5,8,2,6,4
S7709505H,0,4,8,3,2
S7147671T,7,2,6,4,8
S6465497A,4,0,5,8,7
S4000776Y,5,4,0,3,6
S4317786W,3,8,5,0,1
S4559855U,4,8,0,5,2
S7009458G,1,3,0,5,2
S8509974C,0,2,6,8,1
S8852833A,5,1,8,2,3
S6422525C,6,4,0,3,8
S8435459Y,8,3,0,4,2
S8650079C,8,3,0,4,5
S6932179X,0,6,2,5,1
S6987060I,0,6,7,1,5
S6206474X,1,5,3,7,0
S8941532Z,6,0,4,8,7
S4218769C,5,4,8,6,2
S7938802S,0,5,7,1,6
S9237711K,1,0,7,4,3
S6839907H,5,0,4,8,7
S9695816P,6,4,0,8,7
S4765289R,3,0,4,5,8
S8203164K,1,6,0,4,8
S5177490P,1,7,0,6,5
S7934625U,0,8,4,5,6
S7773482P,4,6,0,7,8
S6909458P,0,6,4,8,2
S4624581Q,8,5,6,1,0
S4420132L,5,0,8,4,2
S9201984X,4,0,5,6,8
S9454276I,6,8,2,0,3
S7333844M,0,2,6,1,5
S6788959Q,7,0,1,5,6
S4470136Z,3,5,8,4,1
S4754885Y,0,3,5,4,8
S5789280A,6,5,3,1,4
S8513439Z,8,0,2,4,1
S6855771A,5,4,0,1,8
S5260079W,0,8,5,3,6
S6963368S,0,1,7,6,4
S8034273P,4,8,0,1,6
S6416935Q,4,0,8,7,6
S8925778N,0,4,5,8,7
S5294858O,8,4,0,6,5
S5128374L,7,1,6,3,5
S7024462R,6,0,1,8,4
S4162389B,3,0,5,1,7
S8166549G,5,4,1,7,3
S7897846S,0,4,2,8,7
S7200227U,5,8,6,1,2
S7648640O,0,7,5,2,4
S8411715N,1,8,0,7,3
S6921692O,0,4,6,8,2
S5053780Z,7,1,0,6,3
S6894231Z,7,4,6,0,8
S5824126I,8,4,6,0,7
S6255592K,8,3,4,5,6
S5140484A,7,1,6,3,0
S9791681M,2,6,4,0,8
S8775775L,4,7,0,3,6
S9817268S,0,4,8,6,5
S7297538O,6,3,2,5,1
S6410417M,7,0,3,6,1
S5759008X,6,4,7,0,2
S4911422A,0,8,4,6,2
S7289983F,4,5,0,8,6
S9693179V,0,8,6,4,3
S6470827I,4,0,8,3,6
S6762690U,5,3,0,4,1
S6477247V,7,8,5,0,4
S6750965I,6,0,8,7,2
S6455737I,8,5,7,0,6
S4807687O,0,4,6,2,8
S7885590T,5,0,1,2,8
S9115895W,0,3,4,6,5
S7454278X,3,0,5,8,2
S7388075A,0,5,4,3,8
S6447609K,4,6,7,5,0
S7472176O,2,8,0,6,7
S6929047Z,5,0,3,4,6
S6405177Y,7,4,3,1,6
S6794235R,0,5,8,7,4
S6537403S,0,3,5,2,4
S8732384K,0,7,6,3,1
S9754836N,4,8,0,5,1
S9609084X,8,0,6,4,3
S7477363E,0,8,2,5,6
S5952467R,4,8,0,7,5
S6559726Z,3,5,4,7,2
S6649325I,5,2,1,0,6
S8037353G,6,7,5,0,1
S9594397C,2,6,0,8,4
S4198153H,5,0,3,7,8
S9857077X,0,6,5,8,4
S4272353E,5,8,4,0,6
S6556142N,6,4,0,7,2
S4352083W,4,0,8,7,2
S7198813T,1,0,5,8,7
S6892566E,0,4,7,8,6
S7162032G,3,5,1,8,4
S6963172E,0,4,1,5,6
S4487609M,5,4,6,8,0
S8306084O,8,4,5,0,1
S6025280T,6,0,4,5,3
S7101913Q,0,8,4,7,2
S7080287B,5,0,8,6,4
S8197510Y,4,0,7,8,2
S6482177P,3,1,5,4,0
S5377806H,1,0,2,6,8
S5967067S,4,6,0,8,7
S7965205E,3,0,5,1,7
S4789954W,4,0,8,5,6
S6654788T,1,4,0,2,3
S6544375I,5,8,4,0,6
S5905657G,0,8,6,4,1
S7484883H,3,8,0,4,5
S7379431V,6,4,0,7,3
S8440324V,8,2,1,3,7
S4325976U,1,6,7,0,3
S8668218A,8,2,1,3,0
S9351200E,4,8,0,3,7
S4008956K,0,5,1,6,2
S8294759C,0,8,1,4,7
S9738876Z,0,4,5,2,1
S8416003D,3,2,1,7,5
S7199166Y,4,7,6,8,0
S4606390J,5,8,0,1,6
S6711300X,5,0,8,1,2
S4659620D,8,5,3,4,0
S6374671H,4,0,8,3,5
S6744459U,0,5,3,8,6
S9898467T,7,6,0,3,8
S5597281M,0,4,8,2,5
S8399091B,4,6,0,8,7
S8970344K,5,2,0,8,6
S7383627T,6,4,3,1,8
S9801552P,6,0,8,1,3
S7128445A,0,2,3,5,8
S6424558R,3,0,7,4,2
S6968681T,0,6,4,8,2
S6791835C,0,6,7,1,5
S6537576Z,5,6,7,4,1
S8326947P,4,8,1,6,0
S6553793K,3,5,4,1,6
S6611449P,3,0,8,5,4
S6443652R,4,7,6,8,0
S4454256N,4,6,0,5,8
S5607508U,4,0,5,2,7
S7941328C,0,4,5,3,7
S9757557R,4,0,1,8,6
S6882038C,4,6,7,0,5
S7416536J,0,8,4,5,7
S4960073F,4,0,8,3,6
S7192787O,5,8,0,3,4
S7409236O,0,7,1,5,2
S4860308Z,0,4,3,5,8
S6793454H,0,8,4,7,3
S8593124Z,0,2,7,4,8
S7666841Y,5,0,6,8,7
S5251366S,0,7,1,6,5
S7002258M,4,6,0,8,7
S6516703E,7,3,1,0,6
S7876921N,0,4,8,3,5
S5630364R,1,7,0,4,2
S4267637H,0,8,2,4,5
S7068002U,6,0,5,3,1
S4805262M,0,4,1,8,5
S4616181J,7,5,3,8,0
S4998486D,4,0,8,6,2
S6649758R,3,5,0,1,2
S4019818E,0,6,4,7,5
S9314476L,0,4,7,1,2
S4315997W,3,0,4,2,5
S6005438J,0,4,6,1,7
S5949087G,4,0,5,6,8
S7124084O,8,4,7,0,2
S7128837P,0,3,5,1,8
S4807006S,0,1,4,8,6
S9751162Z,0,5,2,4,3
S9624991D,8,4,2,0,1
S7396024F,0,6,4,2,3
S9792339O,4,0,8,5,2
S6409351R,7,6,8,4,0
S7804819O,0,1,6,4,8
S6772562P,0,8,3,4,5
S4058418E,0,6,1,3,5
