User,Item 1,Item 2,Item 3,Item 4,Item 5
S5036402M,6,7,2,0,1
S7760056I,4,3,5,0,8
S6492528C,5,0,7,6,4
S6491894Q,8,0,4,3,5
S8052039D,2,7,6,5,3
S8923152W,6,1,7,0,8
S4305944D,1,2,3,8,4
S9515214P,6,2,1,3,7
S4071343C,1,4,0,3,7
S9827663T,8,6,1,7,0
S7642494S,0,2,4,3,8
S6555109J,4,3,8,6,1
S7641050A,0,8,2,4,3
S4606390J,5,6,1,4,8
S7369513R,7,1,0,5,3
S7936251Y,1,5,7,8,4
S8828390F,0,5,7,8,2
S8073739L,6,7,4,8,2
S5962140N,0,4,5,1,6
S6629541E,0,5,1,4,2
S8009035S,6,5,4,0,3
S6911666O,8,0,5,4,1
S7480544G,7,3,0,2,8
S4066300A,1,5,4,0,6
S8698016Q,1,2,5,7,6
S9251432A,7,1,3,8,4
S7678925P,7,0,4,3,2
S7714525C,7,6,4,8,0
S5192908C,8,3,2,7,6
S4968224C,0,4,5,8,3
S4997969O,2,3,0,8,5
S6878251L,1,0,2,4,5
S6202816G,8,2,5,4,3
S7154268E,5,7,4,1,8
S8783031G,7,1,2,4,3
S7198813T,1,7,2,8,5
S6631691X,0,6,1,5,2
S5324143O,2,0,1,6,8
S4532074P,0,4,5,8,3
S6098592Y,4,0,5,6,3
S4052749J,1,7,5,3,6
S4428463C,2,7,5,8,4
S9033711C,6,3,5,8,7
S8654108O,6,8,5,1,2
S6526689R,6,7,8,0,4
S8696329C,0,2,5,8,6
S8440324V,8,1,2,3,7
S5811380B,7,1,0,5,2
S7370947X,0,6,1,2,4
S5130702X,0,7,1,5,2
S8169183U,2,0,4,3,8
S7674411S,7,6,0,4,2
S8831934O,1,7,5,2,3
S4836835K,0,8,4,5,6
S7810117F,7,1,3,0,2
S7314952I,7,1,2,0,5
S5860655D,0,8,4,5,6
S8890337G,1,7,2,0,3
S8957937E,5,6,0,1,4
S8572897M,8,0,4,6,2
S4263396H,2,5,1,4,7
S9438315S,8,5,3,2,0
S7218397M,4,0,6,2,8
S4218769C,4,2,5,7,0
S7296065E,6,8,2,0,7
S5418016S,0,7,1,8,5
S7717783R,3,0,6,5,7
S6935493E,8,0,6,4,3
S6672214L,6,0,8,7,4
S6430804S,4,8,3,7,0
S5357345B,6,1,7,0,4
S6529052G,4,5,1,6,2
S8125604K,2,6,7,0,3
S7941328C,0,4,5,6,3
S5252295W,0,1,8,5,4
S4159727G,1,7,5,2,4
S9571484A,0,1,4,2,6
S9461016R,8,4,0,1,2
S7395918P,0,2,5,6,4
S6785585G,6,0,5,7,4
S8660836V,2,6,5,3,0
S6853674J,1,0,8,5,2
S5581260M,8,5,3,7,1
S6493300G,5,0,6,8,3
S8186181Y,2,8,7,0,3
S9365873P,4,1,3,0,5
S6415178C,0,6,7,4,1
S5007955U,2,0,8,4,6
S4245932M,4,0,5,2,8
S8035944K,5,6,3,2,8
S6659246N,5,1,4,8,6
S8549702X,0,6,7,2,4
S8567906Z,6,8,0,2,3
S8468501E,1,7,5,8,0
S9548724C,2,1,8,3,7
S5380476E,8,0,1,4,5
S6852141D,5,1,4,2,8
S7378727T,3,0,7,1,6
S8166549G,3,2,5,7,0
S4121025Y,1,7,5,2,0
S5548656Y,8,2,6,7,1
S6048942Y,0,4,6,5,3
S8846800F,1,5,7,3,6
S7115886P,8,0,5,2,4
S7091787Y,0,8,7,6,4
S5050668D,5,8,0,2,1
S6770159M,0,7,2,6,3
S6792195X,0,8,5,2,3
S4337797U,1,4,2,3,8
S9780872T,2,0,1,5,4
S6648425Z,0,8,5,6,2
S7097724J,0,1,8,3,5
S5775622V,3,1,8,4,2
S9866685Q,8,7,6,0,1
S5101932J,2,0,3,8,6
S5838180G,7,8,6,0,1
S9208727Q,2,6,4,1,7
S7176003Z,4,7,8,1,3
S8358522V,8,4,2,1,0
S5749697U,4,3,1,8,6
S4728252B,3,6,8,2,5
S7123673K,8,6,7,4,2
S6813469V,1,0,2,4,8
S7435497R,0,8,3,5,2
S6629823J,2,7,1,5,0
S7802320H,7,2,0,1,3
S8015859Y,4,6,8,2,7
S7731448M,0,8,4,7,5
S7869107L,0,8,5,1,2
S8554711W,7,2,6,8,0
S6349374Y,0,1,4,2,6
S4076604U,6,8,4,7,3
S6149268V,1,5,8,3,0
S7102499S,8,7,5,0,1
S6739662P,7,0,5,2,6
S9260579T,1,4,7,5,3
S9651892L,2,8,6,0,7
S8412588I,7,1,5,0,8
S6794835H,4,8,2,0,3
S4482571J,8,0,1,7,5
S7471633C,0,5,4,3,6
S8833714J,6,1,3,7,8
S7605256Q,0,7,4,6,8
S4084541R,5,3,1,8,2
S6791835C,6,5,7,0,1
S6569937K,5,3,6,0,2
S8995266Y,5,6,1,0,8
S5853636R,7,8,6,0,1
S4624875J,5,2,7,3,6
S5023605R,2,4,5,7,6
S7304829B,3,0,8,4,2
S8549748A,8,6,1,7,2
S5339571M,4,1,2,7,3
S7189372T,0,7,8,6,4
S4108676Y,2,1,7,3,4
S7834816T,0,2,8,5,4
S7022511A,0,3,6,1,8
S6566815U,0,6,5,2,4
S6544580A,5,6,1,0,4
S6819782C,4,0,6,1,8
S7388378K,7,2,3,0,1
S4185943S,7,3,1,0,2
S7125416O,5,1,8,4,6
S7458840E,0,8,1,7,6
S6005438J,5,0,4,2,7
S8544088G,8,6,2,7,3
S5880385N,0,8,4,5,6
S5661325I,0,1,7,5,2
S6801498G,8,5,1,0,4
S9830347G,0,6,1,5,4
S7982637O,0,2,6,4,1
S6593195Q,2,8,5,6,3
S6820067M,7,0,1,3,8
S6613360L,0,5,1,6,4
S5301943W,1,7,5,2,0
S6744708J,0,5,6,4,8
S8196647A,2,6,3,0,4
S4646153Y,2,6,7,8,3
S7796255R,3,7,0,6,2
S7240286Q,1,8,0,4,3
S9075463Q,4,8,5,0,6
S4587821N,8,4,7,6,5
S7412712O,6,0,8,3,4
S7429754X,7,6,0,2,3
S4810933X,5,8,1,4,0
S6029676J,6,4,1,2,5
S6519917Q,7,6,3,1,8
S9497114T,5,8,3,2,0
S5310889B,7,5,2,0,6
S7644155Z,8,4,3,2,0
S7455823W,0,6,7,1,5
S7896885T,0,5,1,2,3
S6524266X,5,3,2,6,0
S4494584H,8,0,4,3,5
S5919125E,5,0,8,7,4
S4055294V,4,1,3,8,0
S7407233Z,8,0,2,3,6
S8754228V,2,4,0,3,7
S5311111W,1,0,5,6,7
S7219148K,6,5,0,1,4
S8834767R,3,1,6,7,8
S6874523N,4,6,0,1,8
S7161538P,7,4,8,5,3
S6537403S,6,1,3,5,8
S6806771E,0,5,4,7,8
S4154619Y,0,1,5,2,4
S8442122C,1,0,7,8,5
S6600337G,0,5,4,3,6
S6747550M,5,0,7,6,2
S5781139M,1,6,4,3,0
S5982226C,8,7,5,0,3
S8384975Y,4,1,2,8,7
S5137001S,0,5,3,6,1
S7295261M,8,0,6,5,1
S8235865M,6,0,8,7,5
S8981813Z,6,4,5,1,2
S7136840Q,7,4,8,1,2
S6105359X,0,5,6,1,7
S4083977Q,5,3,1,0,7
S7217810U,0,8,5,2,1
S4039165K,7,1,5,4,8
S7618200T,0,3,6,4,7
S6362225C,2,0,4,6,7
S6887351O,0,1,7,8,6
S4664807G,8,5,3,4,2
S8543860J,0,8,5,4,6
S6286173O,2,4,5,8,7
S4782475S,2,6,8,3,0
S9758600Y,0,1,2,5,6
S4832687C,2,3,5,1,8
S4093521K,4,3,5,1,8
S9786043N,2,5,1,3,0
S7625407K,7,2,0,3,4
S9125165Q,1,4,8,5,0
S8510723J,8,4,0,5,2
S4006017R,3,4,7,6,8
S6600031T,0,7,2,4,6
S8983830T,5,1,6,4,0
S4044243Q,0,4,3,5,1
S6533400R,6,1,5,3,0
S8195963A,0,5,6,1,2
S9786072N,2,1,5,7,0
S4469215T,2,3,8,7,4
S6517502Q,6,1,5,8,2
S7107255Z,7,8,2,4,5
S4558202S,8,4,0,5,2
S7122637P,7,6,1,4,2
S6394042J,2,7,6,0,1
S5296913E,0,4,1,8,5
S7033829A,3,1,8,7,4
S8787082U,7,2,3,6,1
S7262386O,6,1,5,0,2
S7186274Y,8,2,4,5,6
S8552620F,0,7,1,2,3
S6905226H,0,8,4,2,6
S6074780Q,6,4,7,2,0
S8332965T,1,5,4,7,8
S5144491Y,1,3,7,4,5
S7284398D,6,8,0,4,1
S7441693Z,8,3,2,7,0
S7812561Q,0,5,7,1,8
S5092551H,7,1,0,3,8
S9559443Y,2,3,0,8,1
S5401094Q,1,0,5,4,7
S5540916A,7,8,3,6,2
S5835858I,0,1,8,7,5
S6002181D,4,2,6,3,7
S9857077X,0,6,1,5,7
S8513439Z,8,7,2,0,6
S5192788V,0,3,4,1,6
S8302424S,4,8,1,3,0
S8205278B,6,0,8,3,1
S4965751L,1,2,0,3,8
S5892793T,7,8,0,1,5
S7333569R,0,2,6,4,3
S5472823M,0,8,4,5,6
S6704891F,6,8,0,4,5
S4644859P,5,0,8,3,4
S8737820V,4,3,0,6,8
S8476046B,8,1,7,5,0
S6133997Z,4,1,5,3,7
S6651031Z,6,0,7,1,2
S6033478E,0,4,6,3,5
S7019436F,0,8,6,4,3
S6060594N,4,3,6,0,1
S7499031I,7,6,0,2,3
S6656755A,5,1,0,7,2
S7193922S,7,5,1,2,8
S7320891V,7,0,6,8,3
S9410689C,5,1,2,7,8
S5502639W,8,5,6,3,7
S9837657U,8,0,4,6,1
S7225925E,6,4,0,1,2
S7236479K,4,1,6,5,2
S6805936K,1,4,0,5,8
S7431045O,8,6,2,0,7
S7433093E,7,5,0,4,2
S8174098J,0,6,2,1,5
S9756333M,0,5,1,2,3
S7113610I,8,1,5,4,6
S8922276M,5,6,1,0,8
S5504648Q,7,3,6,0,5
S7179572T,8,6,1,7,2
S5656773H,5,7,8,0,2
S8579668F,7,8,6,3,4
S6555564C,6,0,5,4,1
S5594589U,8,0,6,5,2
S8129567E,0,2,8,5,1
S9146994S,1,7,5,2,0
S9852084O,6,1,0,7,5
S4029633R,4,1,5,3,7
S9211519B,4,5,0,1,8
S7165079K,8,2,7,4,0
S8321441O,8,6,1,4,7
S7371438H,3,7,2,8,0
S7859828F,7,0,2,1,3
S6491918P,7,8,6,3,0
S9618780R,5,8,2,6,0
S7239364C,1,5,6,0,2
S9544440L,3,1,4,6,5
S7143755L,5,4,1,7,8
S9075252N,5,8,4,6,1
S9795870P,2,1,5,7,4
S4022171B,3,5,1,2,0
S7372258R,8,7,0,2,6
S7134474B,5,8,4,1,2
S8489138O,7,8,5,3,0
S6751159V,0,5,4,6,8
S9669560U,2,5,6,0,8
S6886717S,4,1,0,8,2
S5889179A,7,5,8,1,0
S6611755E,0,5,2,6,1
S5280783S,7,1,0,2,5
S4025717L,4,1,3,7,8
S9498051O,5,1,8,4,7
S7253590A,0,6,1,8,4
S6840973U,1,0,5,2,4
S7673847O,5,3,7,0,4
S4950676A,8,0,6,5,3
S6906215K,0,8,5,4,1
S6467187B,3,5,0,8,7
S7409903G,0,1,8,3,5
S7466395J,0,8,3,5,2
S8872039A,7,3,1,8,6
S5432857R,7,1,8,5,3
S8047055Z,5,6,1,7,2
S6520961I,6,1,5,3,0
S7772575X,7,0,3,6,4
S4378164X,3,8,1,2,6
S7152813C,8,4,5,1,2
S6179275O,6,7,0,3,2
S7163145V,7,1,2,8,6
S6982597T,0,5,4,8,1
S7474181Z,8,3,2,7,0
S7820769C,7,2,0,1,5
S9440780J,1,4,2,8,7
S4336681J,3,1,4,8,7
S6484102S,4,0,3,5,8
S7104109J,8,4,1,3,2
S7406844V,0,8,3,2,6
S7434549D,7,0,2,1,8
S7916691V,1,6,8,3,0
S6855673P,8,1,2,5,0
S8564954P,0,8,4,6,5
S6015805H,0,4,5,6,7
S4404181I,1,4,0,8,3
S6459730T,0,7,6,8,3
S6793755H,7,6,0,8,3
S8720819M,1,7,6,2,5
S6654080E,0,2,4,6,1
S7751341P,0,2,4,3,6
S4653249K,5,3,8,0,4
S7322480G,0,2,6,1,3
S9541522P,2,0,4,3,1
S6653365O,5,0,1,4,6
S4434322B,0,4,3,5,2
S4267637H,2,8,5,0,1
S6289527X,8,7,2,6,3
S4416150P,3,1,6,4,0
S9469491N,6,1,2,8,7
S9685872X,0,8,4,6,2
S5538203N,5,7,1,2,0
S7369555F,0,5,7,3,1
S9487208Q,7,1,8,4,5
S7188155K,5,8,4,1,6
S7296927H,2,1,6,0,7
S6680405M,0,1,5,6,8
S6769723R,0,7,6,5,3
S7363186I,7,2,3,4,1
S6700355J,0,7,5,6,8
S6392823A,1,2,6,0,7
S7391364D,8,0,1,7,4
S4267018O,2,4,5,1,7
S8287493Q,7,0,6,1,3
S6483002F,8,5,3,0,4
S4933214O,8,2,5,0,4
S4262937E,4,6,8,5,7
S6506378R,5,1,6,4,3
S5692234G,0,2,7,8,4
S6886604V,1,2,4,5,7
S6796205L,0,8,6,2,3
S6129979P,3,5,7,0,1
S8881552P,2,8,1,7,3
S9063194T,5,3,6,8,0
S9391976K,3,7,0,2,1
S4228954D,2,0,4,8,5
S9876980M,1,6,4,7,0
S8249008J,0,4,5,3,8
S5672802J,2,7,1,0,6
S6681336H,0,1,5,2,7
S6709486N,5,0,7,6,2
S7998244O,0,6,8,7,4
S4572679O,4,2,6,5,7
S9554464X,1,2,7,0,6
S5574138K,5,4,8,1,7
S5678588V,7,2,5,1,0
S8176181H,2,7,1,0,6
S4191598K,0,2,3,5,6
S7456230T,0,7,6,1,5
S6649469C,2,1,0,6,5
S8155402X,0,7,6,1,3
S6953134M,8,0,2,6,5
S5033482X,0,8,5,2,1
S7100020S,3,8,5,0,4
S7127704F,8,2,4,3,1
S4848225F,5,4,1,7,0
S4548789Z,7,3,8,1,5
S7341565D,0,6,7,3,1
S7376536B,7,2,3,0,1
S4758385H,8,2,3,4,5
S8599720U,0,8,6,2,5
S5231257I,0,5,1,2,8
S7090762I,1,6,3,8,2
S6451006I,0,8,7,6,3
S4805262M,1,0,4,8,5
S9213915E,4,8,5,1,0
S5353901K,0,1,6,4,2
S8710961U,0,1,2,8,4
S8861716P,2,1,7,3,5
S4272073W,4,8,6,5,0
S4883737U,6,7,8,0,1
S7365554C,7,3,0,6,2
S5738756X,0,3,8,4,2
S7329016S,4,3,2,0,7
S7071066P,7,6,1,0,2
S7302214D,0,6,3,1,2
S9090106T,5,6,4,1,0
S7767739F,2,3,4,0,6
S6761156J,5,0,7,8,2
S4324977S,1,0,4,8,3
S9179130A,6,1,7,3,8
S7025660D,0,4,1,6,8
S4850502A,4,8,5,3,0
S8170294D,0,4,3,5,6
S6929047Z,0,5,4,3,8
S5087251W,1,5,8,0,4
S8266707P,0,7,2,4,6
S7059556S,4,0,1,8,7
S7025910R,8,1,0,4,5
S6829570L,1,5,0,4,7
S7732803Q,7,2,3,6,0
S9518099G,4,3,1,2,0
S8322260Z,4,8,1,0,6
S4643245P,5,1,8,6,3
S6413473E,0,7,6,1,8
S7603322S,8,2,7,3,4
S7384554P,0,2,3,6,4
S8595081P,0,8,2,3,5
S8443581E,8,0,1,7,4
S5585978V,5,6,7,8,2
S4534145A,4,5,3,8,2
S7453424O,0,6,1,7,8
S9549473J,3,1,4,7,0
S9016112U,4,5,8,0,3
S4461595O,3,2,8,4,7
S4951401O,0,5,8,2,4
S5868441W,8,7,0,4,3
S9158931A,1,8,5,3,2
S5053394L,6,8,0,7,4
S6202695T,8,2,3,5,7
S7266684Y,6,7,1,8,3
S4213736X,2,4,5,1,7
S6055122R,5,6,4,2,3
S5640870K,0,5,2,7,6
S5589975S,8,6,7,2,0
S8423319X,7,1,3,4,8
S6773206M,0,8,5,7,1
S6914402S,8,6,4,7,1
S8565932D,0,8,2,3,6
S6792247L,3,0,7,5,2
S5321460X,4,6,8,2,1
S6557897S,2,5,1,6,4
S9769738T,5,0,1,2,6
S6984310C,0,5,8,4,1
S8394073W,4,5,8,6,0
S4819127T,4,7,3,1,0
S6748621X,0,7,2,6,3
S9537446A,1,0,6,4,2
S9541619V,6,1,3,7,2
S7179161V,2,8,5,7,3
S7020101B,1,6,3,7,8
S7855374V,0,3,5,1,4
S4965963S,0,8,2,7,6
S9250265W,7,8,3,1,0
S7411928Z,7,3,0,2,6
S5248058C,5,1,7,0,4
S6952856B,4,8,0,6,7
S5569236L,7,5,1,2,0
S7012230W,0,1,6,4,2
S9862704P,0,1,6,8,2
S6927373K,8,0,3,2,6
S6654788T,1,0,4,8,5
S6206474X,2,5,7,1,0
S4094223O,5,3,1,7,8
S9722278P,2,7,0,1,6
S9817268S,0,1,6,8,7
S6410662Z,0,8,3,7,5
S8035767W,0,5,4,3,6
S6559726Z,8,6,0,5,2
S6802402U,0,5,1,4,6
S6341164C,2,4,5,0,7
S7491659U,8,7,6,0,3
S8977742X,1,6,0,2,5
S6797836I,0,8,6,4,7
S9554079G,0,3,1,2,8
S7996124H,6,0,7,8,1
S9408974V,4,7,2,1,8
S6631685V,8,5,0,2,1
S8515911Y,2,6,8,7,0
S6514312R,3,6,1,7,0
S7718516S,1,5,0,4,6
S8758851H,4,5,0,1,3
S7445772P,0,3,4,5,7
S7087544C,1,6,8,3,7
S8871632Y,7,1,6,3,2
S4023008R,4,7,1,3,6
S4866580E,0,4,8,5,6
S7055579P,1,5,0,3,4
S6661275E,0,1,6,5,4
S6434515F,8,0,4,3,5
S8595843Z,7,5,2,0,6
S4981242U,0,8,5,3,1
S8464454R,7,1,8,0,3
S8609920G,8,5,1,2,6
S7082431V,7,1,3,0,6
S7281288Q,6,5,0,1,4
S4757718R,2,8,3,0,5
S8258498O,0,4,6,5,3
S8829896D,5,1,0,6,3
S4623057D,5,6,1,2,4
S4651438L,5,8,6,1,3
S9270443S,8,3,4,7,1
S5053780Z,8,2,1,7,6
S7720022M,3,4,0,6,8
S6442643B,6,1,7,0,4
S8968359H,5,6,0,1,4
S4300731F,3,8,2,0,1
S9580934S,1,0,4,2,7
S9514767C,3,8,1,2,4
S5636209O,2,7,8,5,0
S4944852A,4,2,0,8,3
S6685338X,5,8,1,2,6
S6935738I,5,0,4,8,1
S9153547D,3,2,7,1,0
S6786451J,0,7,6,5,4
S9446685X,8,4,0,1,2
S7124780H,7,2,8,1,6
S6545786Z,0,6,5,2,4
S7361337V,0,4,6,1,2
S9887798M,1,0,6,5,4
S7467709K,0,2,8,3,5
S7946156C,0,8,5,6,3
S5446984R,5,1,0,7,6
S6351449E,2,3,4,8,1
S6024929B,6,4,3,0,5
S6401597Y,7,1,3,6,5
S9636995U,6,8,0,4,3
S9345387T,7,4,2,1,3
S8715787V,0,4,2,3,8
S7026389Q,1,7,5,0,2
S8233162Y,0,8,4,6,5
S7743158C,0,4,3,2,7
S8411617B,1,7,8,3,0
S8741478B,4,2,3,7,1
S6920194H,0,8,5,4,1
S7222673J,2,6,8,5,0
S6421077N,0,7,8,6,1
S5338534G,0,5,6,1,4
S7285744D,0,6,1,8,5
S8527372F,8,3,2,6,0
S9087186E,5,8,4,6,1
S9717566L,1,0,4,2,5
S7219643V,0,6,5,1,8
S8442131M,8,0,1,7,3
S9584775S,6,1,4,8,3
S8385858I,1,2,4,5,7
S5776755Z,3,7,1,6,0
S6528415U,1,5,6,0,4
S8735674H,4,1,0,6,8
S6980613E,4,2,1,0,5
S7427124L,1,0,7,4,3
S5957628V,5,8,4,2,0
S8593568A,8,2,5,6,3
S6541281R,0,6,2,4,3
S6670956M,7,5,1,0,2
S4986135R,0,2,1,8,4
S4003477S,4,3,5,1,0
S8264183E,8,0,4,1,5
S4019818E,7,0,3,1,8
S6538144O,3,6,4,0,1
S6113222C,0,5,1,8,6
S8175084I,2,0,7,6,3
S5852158J,7,3,8,5,6
S9319703R,1,7,3,2,6
S7005373M,1,0,4,6,7
S6730628B,0,7,3,6,8
S7277099R,4,6,8,0,1
S6447198U,7,1,4,3,6
S4224309N,5,2,1,4,8
S6531195U,5,1,6,0,3
S9252123K,8,6,7,4,3
S9192637W,1,5,6,0,4
S8221153Q,0,1,7,6,2
S9778385P,0,2,1,6,7
S9773839I,2,1,5,7,0
S5544711Q,5,8,6,3,7
S9362352O,7,4,1,0,3
S5183397I,0,4,3,7,1
S6466959O,7,6,4,0,3
S4879726B,4,8,0,1,6
S8194961K,0,2,5,8,1
S7604987M,6,0,4,3,1
S6429915J,0,8,6,4,5
S6693669F,5,0,1,2,8
S6338508X,3,7,0,1,4
S4805945C,5,4,0,1,8
S7229154P,8,2,1,5,0
S7040093F,0,3,1,5,6
S9848291I,6,8,1,0,2
S7107605B,8,7,6,5,4
S6622064H,1,6,5,0,2
S5683128A,5,7,2,1,8
S8683565P,8,1,5,2,0
S8616130C,5,0,1,2,8
S7471001S,8,2,0,7,3
S6511202M,5,2,3,6,0
S7905751C,3,0,8,5,2
S6404765A,0,8,4,6,3
S8829305J,7,3,1,5,6
S6834158I,8,4,5,2,0
S4140213G,0,5,1,7,2
S6185996D,0,4,5,6,3
S9103025A,1,0,6,3,2
S6474890A,8,7,0,4,6
S9878903N,6,1,3,0,5
S4451628A,0,6,7,8,4
S5655485W,2,7,8,5,3
S5910092S,7,5,8,4,1
S7021841D,1,4,7,0,2
S4679645U,5,1,2,7,6
S6471195B,7,4,3,6,8
S8550024Y,8,6,0,1,7
S8857662E,8,3,1,2,7
S9649515R,6,8,2,3,1
S4844277X,7,6,0,3,8
S6585368J,5,4,1,6,2
S5272819K,5,8,2,1,0
S9444292L,4,0,2,8,7
S7394035O,7,6,0,2,3
S8966146N,6,1,3,5,8
S6980427B,0,1,2,8,6
S6827120N,0,1,2,4,5
S7232652G,6,0,8,2,1
S4841536Z,0,4,5,8,3
S4839743D,4,5,1,7,0
S5600909V,7,5,1,0,6
S6485313Y,4,8,3,7,0
S4383209W,3,1,2,8,4
S6495620B,8,3,0,1,4
S5913783N,8,0,2,5,4
S6974127Y,0,5,8,4,1
S4807006S,1,4,5,0,7
S6654220U,0,5,1,6,7
S6580313U,5,8,1,6,7
S7452007M,8,0,7,3,2
S7149490F,8,5,1,3,4
S6438797G,3,8,7,6,4
S6990381U,0,5,1,2,8
S6971655K,0,5,3,4,1
S6028547O,4,8,6,0,5
S4749337E,2,8,6,3,5
S9437274D,0,4,8,5,3
S9003730J,5,7,0,1,2
S8017929N,5,6,7,1,0
S8429615T,8,7,1,3,2
S4406689F,5,0,4,3,6
S9177663Z,1,0,6,4,7
S7028219L,4,1,5,0,7
S5394499X,6,1,7,0,4
S6620748P,6,0,7,1,2
S7407942Y,7,5,1,0,2
S6697917A,2,5,1,4,7
S6499628R,0,3,8,7,5
S4171612M,5,2,3,1,7
S7694524S,2,4,3,7,0
S7200227U,2,5,6,4,8
S7220611T,6,0,1,2,7
S5797784U,1,8,0,4,7
S4258901B,4,1,2,3,5
S6804994V,0,4,3,1,8
S7189873D,8,3,5,1,4
S5478212R,0,7,1,4,6
S7394553K,0,3,2,8,6
S6442687Q,4,8,3,0,7
S6492512J,0,8,7,4,3
S6253620I,7,2,3,8,6
S4630942F,8,5,2,3,6
S6728820A,8,2,7,5,6
S7907885Q,7,1,0,3,2
S5403040D,7,1,6,8,4
S6704330K,0,6,1,5,7
S6808413Y,1,5,7,8,0
S5007923G,0,5,6,8,7
S8174343Z,0,2,5,8,6
S9752808L,0,5,1,2,7
S6808975U,0,4,5,1,3
S6096026I,6,4,8,0,3
S6536980I,5,8,3,1,2
S6446772P,7,5,0,1,4
S6645749Y,5,4,0,1,8
S9468573J,8,0,3,2,4
S6434677U,8,5,0,4,3
S6979195U,0,6,4,1,8
S6741922Y,6,0,8,7,5
S6485780R,8,7,3,5,0
S9858446B,8,1,4,0,6
S7235159K,6,4,8,0,1
S6844365O,8,5,4,1,3
S4401540C,3,2,6,1,7
S6451225J,8,4,3,1,7
S9542009D,6,4,0,8,1
S6788743A,0,2,7,5,6
S9510534Y,7,3,1,0,6
S9345199R,4,1,0,7,8
S9033770L,4,7,6,8,1
S8377732F,7,4,0,5,1
S4272308F,4,2,8,5,1
S5419310V,5,0,4,7,3
S5995865C,8,5,3,4,1
S8484728Z,7,1,3,8,4
S6679889B,2,6,1,0,5
S9628356B,8,2,4,6,0
S4821589F,1,5,7,0,6
S7110687F,8,6,2,1,7
S8910982P,1,6,0,5,4
S5376488N,0,2,3,8,5
S9545843F,1,3,6,8,4
S6328470W,0,2,5,3,6
S9456788D,0,8,2,1,4
S6863627I,4,1,0,5,8
S5841274T,8,7,6,5,0
S6764569I,5,2,6,0,8
S4261784J,4,2,5,1,3
S7193831E,4,8,3,2,1
S8250487Z,7,0,6,3,1
S6458348G,7,4,3,6,8
S5866841C,0,7,6,8,2
S5159460N,0,7,1,3,8
S5153926Y,8,0,7,1,6
S6760600T,6,0,8,7,2
S5909328F,8,5,1,6,2
S7679509W,0,8,3,2,4
S7093099Q,1,4,6,7,8
S8530560X,0,5,6,8,4
S9867322V,0,8,6,1,2
S7990538T,0,8,1,5,2
S6922492Q,4,8,0,2,3
S4033991N,1,4,3,8,5
S7251033K,6,2,0,1,4
S7075518T,1,0,8,3,5
S5473598Z,7,1,5,4,0
S5070323M,5,0,6,1,8
S9656136S,4,8,2,5,6
S6456025T,8,6,3,7,1
S4814063N,8,4,5,0,3
S5734245L,8,1,3,5,4
S5014287E,0,8,3,5,2
S5333353Q,6,2,8,1,3
S8725242F,4,6,8,3,7
S4655698Y,5,3,8,2,6
S7080287B,1,8,0,4,7
S6932908V,8,4,0,2,3
S7484883H,7,8,3,0,5
S7202580H,8,5,6,0,2
S4661730C,5,8,4,1,3
S5123654V,0,6,1,7,4
S6750550U,8,0,4,3,7
S6605769U,5,0,1,8,4
S6483958T,0,6,7,4,3
S7395539Z,0,3,2,7,1
S7153088A,5,7,8,3,0
S6006015E,4,0,6,5,3
S4161017Y,4,5,3,1,2
S8164355X,2,6,7,0,1
S6763632P,0,2,6,8,5
S9614637R,0,8,6,2,3
S6632404P,5,0,1,8,7
S9160089P,4,0,6,2,7
S6661188F,0,4,8,1,5
S6859095T,8,7,0,1,3
S7028848O,6,0,1,4,5
S4733284A,6,8,4,0,7
S8403405R,8,7,1,0,3
S6958625D,0,8,4,6,3
S4456659H,7,6,2,3,0
S6767292C,0,6,5,3,8
S8452384P,8,7,1,6,3
S4386556Q,1,7,5,2,0
S9016190Q,6,8,1,0,7
S6969310T,4,0,1,8,2
S8118700R,0,5,6,2,4
S6732376U,0,5,6,8,4
S8767910Z,4,0,8,6,2
S4533112R,5,4,3,0,1
S4272353E,4,5,1,2,0
S5186512B,6,7,3,1,2
S7097712W,6,1,7,4,0
S7139753K,8,4,7,5,3
S4618266I,5,1,2,7,8
S4118641I,7,1,6,0,4
S7212433I,6,1,0,7,3
S6984157S,4,0,8,5,1
S7201319A,0,6,4,5,8
S4534331F,8,4,5,3,2
S9237711K,1,7,3,4,2
S7833010T,0,5,7,1,4
S5027506E,8,0,5,6,1
S5419388G,7,1,5,4,0
S9284812J,1,4,7,2,8
S5269915I,0,1,5,4,6
S6922372Z,4,0,8,1,6
S8431419J,8,0,2,7,5
S8650627M,1,2,8,0,6
S6552416F,6,8,0,5,2
S9368642W,7,2,6,1,0
S7137950P,8,5,4,7,6
S8547062D,0,8,6,2,5
S4062750A,5,4,1,3,7
S9197310S,1,0,5,7,6
S9726097X,2,7,0,1,6
S8589891Y,3,8,6,7,2
S6118844E,3,0,6,5,8
S6228552O,8,2,4,3,6
S6952369E,0,4,8,5,3
S6811838E,7,1,0,5,4
S8458584Q,8,3,1,7,2
S6428542B,4,5,0,8,6
S4598059L,8,0,4,5,2
S9190393T,2,0,1,3,4
S7068002U,6,8,1,2,4
S8884261T,8,0,4,5,3
S6440269M,8,0,4,5,6
S9277711A,7,1,3,4,8
S8434167W,7,1,8,0,6
S5722290W,1,6,4,3,7
S5693178A,7,4,5,1,0
S6793252H,8,3,5,0,2
