User,Item 1,Item 2,Item 3,Item 4,Item 5
S4155962D,0,7,3,1,4
S7107411J,4,7,6,1,8
S8680466K,0,5,3,2,1
S8454483J,7,1,4,8,0
S6884295T,4,1,7,0,5
S9777157M,4,2,3,0,1
S8017871B,2,4,8,5,7
S6723296S,3,0,1,4,7
S6750036H,5,0,3,7,4
S5652466B,0,8,7,2,4
S6891543W,4,0,8,5,7
S7078962Y,1,0,8,3,4
S8431236D,8,4,7,3,2
S8431347D,8,3,1,0,7
S8022961U,1,5,4,8,6
S5419388G,0,1,5,4,3
S9487208Q,0,1,8,4,5
S7411850I,0,8,7,6,1
S8978173N,8,0,3,4,6
S8547062D,0,8,3,7,4
S4383388Z,4,1,3,8,7
S5068493E,1,7,0,2,4
S8431419J,8,0,7,4,1
S8762810M,4,3,7,0,1
S7704898S,1,0,5,4,3
S8660836V,8,0,5,2,7
S7343273K,0,4,3,6,8
S5804275R,8,5,6,0,3
S7406541G,0,7,3,1,6
S9747274A,0,2,1,6,8
S8870489W,1,7,0,6,5
S8878423N,4,8,5,3,6
S6438780A,3,0,8,4,2
S7467709K,0,8,2,7,3
S6048942Y,4,0,6,8,3
S7772912C,1,8,2,4,6
S9760510O,6,1,4,2,5
S8399091B,4,6,0,8,1
S5482086R,4,0,8,3,1
S7254042V,0,4,5,8,1
S6914450F,0,6,5,4,2
S4650502U,8,5,3,4,6
S4947596L,4,0,8,2,3
S6819846H,5,0,4,7,3
S8852833A,8,1,5,3,0
S8146790U,5,3,0,2,1
S7345235S,1,4,8,6,2
S9464849S,1,8,0,4,7
S4276044K,4,8,3,5,0
S7087103A,0,1,6,4,8
S7236479K,0,4,1,5,6
S7361337V,4,0,6,1,8
S7196496W,7,4,6,1,8
S6582392M,2,1,6,0,3
S9482406F,8,7,0,1,5
S4258901B,4,2,3,8,0
S4805262M,0,1,4,8,7
S5355480C,0,1,6,4,7
S6620017G,0,8,5,3,2
S7405109Z,0,8,3,5,7
S4547216B,0,8,5,4,3
S6959368U,0,8,6,2,5
S4819008U,0,4,8,5,6
S8426374G,1,0,7,8,3
S7361243S,6,0,8,3,1
S9734922K,0,8,4,5,2
S8389348X,6,0,1,8,4
S6052178M,6,4,1,0,8
S6045748M,4,6,1,8,0
S4807481K,0,8,1,3,4
S6827120N,4,0,7,6,8
S5905026L,4,5,6,8,0
S7044671F,1,6,0,4,7
S9420597W,0,8,5,3,4
S9778385P,6,0,2,4,1
S6487247U,6,0,7,4,3
S6551735B,6,4,5,1,3
S5645719A,8,2,1,7,4
S6732376U,0,5,4,8,3
S5869436T,6,1,0,8,7
S5924646B,5,0,1,6,4
S6791835C,6,1,0,7,5
S9445910Y,4,8,6,7,1
S7777713Q,4,8,6,2,0
S5296913E,0,4,6,7,1
S5771671E,0,4,8,2,7
S9857722K,8,0,1,6,7
S4661919S,0,8,1,3,4
S5909328F,0,5,8,4,6
S8658326V,2,1,0,7,4
S8297629F,7,8,4,6,0
S7687510D,8,0,2,4,3
S8452779X,1,7,8,4,0
S7968067O,8,2,1,4,6
S4923848B,0,8,4,7,1
S7471633C,3,0,5,8,4
S8434167W,7,1,4,8,6
S6212149N,4,8,3,5,7
S6319364B,4,5,6,0,7
S6772515S,5,0,6,3,4
S9643514J,8,0,3,5,2
S7077735V,6,1,8,0,5
S7325833W,4,6,1,2,0
S8728397O,0,4,3,6,7
S4060976C,5,0,3,4,1
S4358141U,4,6,7,3,8
S6618836C,4,1,5,0,6
S9213915E,4,5,8,0,3
S7069343P,0,4,6,1,7
S4649399Z,8,4,3,5,0
S5843276O,8,4,1,5,6
S8821214V,5,3,8,0,6
S4067276N,4,6,7,0,5
S6174504Z,5,3,0,6,4
S8246355A,8,5,4,0,6
S5424491P,0,5,8,3,7
S9336400D,4,2,7,0,3
S7444624W,0,7,8,6,3
S5212847S,7,0,6,8,2
S6773878Y,8,7,0,1,5
S6416935Q,4,6,7,0,8
S8595081P,0,8,5,3,4
S4134358G,0,6,7,3,4
S5316635Z,0,6,1,8,7
S6447198U,7,4,1,0,8
S4144480D,0,3,7,2,8
S4734773L,4,6,7,1,0
S9801179A,0,6,8,7,1
S4186712H,0,4,3,8,5
S8540019Y,5,3,6,0,4
S4788747F,1,0,6,5,7
S9058354O,4,1,5,8,0
S7032339Z,0,8,4,1,3
S6792632F,0,4,1,8,6
S7083469K,8,0,5,3,6
S9518696F,4,6,0,2,7
S6649469C,0,2,1,3,4
S8186181Y,8,4,1,0,7
S8596451U,0,1,7,6,5
S9351200E,4,2,7,8,0
S6492972A,8,0,3,5,7
S7108969M,3,5,4,8,2
S6488406H,0,6,7,3,8
S7109460B,1,7,6,3,0
S6166350C,8,5,0,3,6
S6697584U,0,3,8,5,2
S7617804L,4,8,6,0,5
S7055579P,3,0,6,4,5
S5995837L,4,6,5,0,8
S9762154R,2,1,5,8,4
S4047957O,5,4,3,0,6
S5781139M,1,2,4,0,6
S9636995U,0,4,8,6,1
S6687093P,4,0,8,5,3
S6723680C,8,4,1,0,7
S5115740W,0,1,7,8,6
S8499594B,0,8,3,7,1
S7033282A,0,6,4,8,1
S9461016R,8,0,4,6,7
S7795266T,8,3,5,6,0
S6573645T,4,3,5,8,0
S7372258R,2,6,8,4,7
S8810730N,8,5,4,3,6
S4520963W,2,8,4,5,0
S7111046S,1,7,4,8,3
S6846527I,0,1,7,5,2
S6491545E,0,6,1,7,3
S6505289B,6,4,5,1,3
S9614637R,0,8,4,3,6
S8567906Z,8,5,0,3,4
S5755480M,7,4,3,6,0
S7784983C,0,4,6,8,5
S6401132D,0,3,8,7,6
S9160089P,4,0,6,3,1
S6834158I,8,4,7,5,0
S7289108D,6,0,1,5,7
S5667393T,0,8,7,2,4
S8990604G,3,5,4,8,6
S9852497L,0,6,4,7,8
S8573883W,4,5,8,0,3
S4372007M,4,6,8,3,5
S6892566E,0,4,7,6,5
S9432352R,8,0,5,3,1
S4739694K,0,4,8,7,5
S4439419K,4,5,0,8,3
S5967067S,8,4,7,5,6
S4879715W,8,5,0,4,2
S6917856V,0,4,6,5,2
S6338632Z,0,2,4,1,7
S8736965F,3,4,0,6,7
S9685872X,0,4,6,8,3
S6743547R,0,4,1,6,8
S9660735S,3,0,4,5,6
S8381951I,4,8,6,0,7
S4049608O,0,7,5,3,1
S6729289B,0,1,4,7,8
S5911721N,4,0,6,5,8
S5749697U,4,3,6,0,1
S7339981Q,4,8,2,3,6
S9712954R,8,2,6,7,1
S6610421M,4,1,0,6,7
S9003730J,0,1,5,7,4
S5904869C,5,4,1,8,0
S7200573J,5,0,8,6,2
S6004155J,0,4,1,6,8
S4659113U,4,8,3,2,6
S7962573G,1,0,7,4,6
S9050793U,5,4,8,0,3
S6704330K,0,1,4,6,8
S6649758R,3,8,5,2,0
S7139511S,8,4,0,7,3
S7032379E,1,0,6,8,3
S8535904I,0,4,5,8,3
S8944764P,1,6,7,0,5
S7913882W,6,0,8,1,7
S5397107X,1,4,7,0,2
S6483958T,0,6,8,1,4
S6413241F,0,8,4,5,2
S5024220A,0,3,7,8,5
S6036860V,4,1,0,8,6
S7039098M,6,4,7,1,8
S5236156B,0,5,8,1,2
S8593865R,0,6,4,1,7
S7694524S,2,0,4,8,5
S7335950V,4,6,2,0,3
S5630364R,1,7,0,4,5
S9619382U,4,8,0,3,5
S9270443S,8,0,3,1,5
S9151299L,0,3,1,6,4
S5361090I,5,0,3,2,1
S8102873S,0,1,4,5,6
S7262775B,0,6,8,4,5
S6536774E,2,3,0,6,1
S5015663W,1,0,8,7,4
S8596517U,4,0,7,6,3
S7736223J,8,7,1,6,3
S5889944T,8,4,6,0,5
S6642265F,0,4,5,3,2
S6569937K,5,8,3,0,2
S5838180G,8,6,7,0,2
S5574526I,8,0,5,4,2
S7085315M,1,4,0,7,6
S6428066Y,3,0,8,7,6
S7907885Q,8,7,1,2,0
S6660425P,0,1,4,2,6
S4450355B,4,3,0,5,8
S7422062A,8,7,0,2,6
S4853329G,8,0,5,3,4
S6980613E,2,4,0,5,1
S7631236G,4,8,6,5,7
S8052039D,2,5,8,3,1
S9023220S,6,4,5,8,1
S6668968Q,2,0,4,5,3
S4999603L,0,8,5,3,4
S5092551H,7,1,8,0,2
S6615294W,4,0,1,3,7
S9518099G,4,3,0,2,6
S6788959Q,8,7,5,0,1
S6621150F,0,5,8,2,3
S7256069E,0,6,5,4,8
S4191598K,0,3,7,8,5
S9545843F,0,1,8,4,6
S5214315H,4,0,5,3,1
S6462201N,8,6,4,7,0
S9396296K,2,3,4,8,0
S9050208U,1,4,5,8,0
S7404322L,0,4,8,3,6
S6019870V,0,4,8,6,3
S6472133A,3,0,5,8,6
S7778199S,1,6,2,0,7
S7416536J,7,6,0,8,4
S5430785X,0,8,3,4,6
S7412712O,6,8,0,7,3
S6351449E,8,0,2,1,4
S6984310C,0,2,4,6,5
S7280715M,6,4,0,5,2
S7326083J,3,0,4,5,2
S8625751C,5,8,0,2,3
S6593244L,1,6,2,0,5
S4006017R,4,3,5,6,7
S4647628C,8,5,3,2,1
S9824966X,4,8,7,0,6
S8962379Y,8,0,4,6,7
S4036246Q,4,6,7,0,5
S5330532C,4,0,2,1,6
S6608360J,8,2,1,4,0
S5188992K,0,1,7,8,5
S6812713X,4,7,0,6,8
S4602991J,8,5,3,2,1
S8262790F,0,6,8,5,7
S8864852A,1,8,4,0,6
S8944781F,6,4,3,7,8
S8385858I,1,4,0,8,6
S4582869G,0,8,4,5,3
S7490747C,7,0,8,4,2
S5431111R,4,1,0,7,3
S7431487O,8,3,0,6,2
S6693669F,1,0,4,2,5
S9112447W,6,4,1,3,0
S8756476E,0,4,3,6,8
S9012894L,8,5,1,4,0
S6410662Z,0,8,4,7,3
S6407556R,8,3,0,5,4
S8439431D,1,7,3,0,8
S9470039V,8,0,5,3,2
S4014108S,4,7,6,5,1
S4996418M,0,4,8,1,6
S7232844H,5,0,4,8,6
S5642279O,0,7,2,1,3
S8970344K,5,3,8,1,2
S4836661I,4,1,0,8,7
S4775740D,0,8,4,5,7
S4780201L,8,0,6,3,7
S8429615T,8,1,7,3,0
S7677522U,4,6,7,0,8
S6152378C,8,4,6,5,0
S4166613S,0,7,4,1,3
S6327463C,0,4,1,5,8
S4587821N,8,4,6,2,0
S8389096Z,0,4,6,8,1
S6720281J,4,6,5,8,0
S9377642H,0,4,2,7,3
S6553093E,6,4,5,1,3
S8341439K,0,6,1,8,4
S4782475S,4,6,8,0,3
S7743158C,8,3,5,0,2
S4066300A,0,5,1,6,4
S6277792Q,7,8,6,3,4
S7431737I,3,0,4,8,6
S8875302G,6,8,1,4,5
S5784613X,4,2,3,1,5
S7211337V,5,0,6,8,2
S8110451K,1,0,4,7,5
S7754214F,8,3,5,0,2
S4911996O,5,0,8,4,2
S7324634G,3,0,4,6,2
S7642046J,0,4,8,7,5
S8000688R,2,8,7,4,6
S8125604K,4,1,6,0,7
S8957937E,3,5,6,4,0
S6585164P,6,0,8,3,5
S7272855V,0,6,4,5,1
S6282419N,3,5,4,6,8
S6740521R,4,0,3,8,6
S5110846Z,8,7,0,6,2
S5405469I,4,0,8,5,3
S9457416I,0,8,4,3,7
S6155040M,6,0,3,5,7
S5192668X,0,5,3,6,4
S4216233T,4,8,1,7,5
S6983105T,0,2,4,6,5
S4509524S,8,4,2,0,5
S4300559U,0,3,5,4,8
S6819632X,0,4,1,7,5
S5585978V,4,5,6,8,7
S5841274T,6,8,1,4,5
S7958091D,6,0,1,4,8
S9636271X,1,0,6,2,3
S9858446B,4,8,0,6,7
S7669279X,8,2,0,4,1
S9774125Q,2,1,5,0,8
S7912060U,0,6,4,7,3
S8372669Z,1,0,6,4,8
S7645629E,0,2,1,7,6
S8793016E,0,4,3,8,7
S9302660M,1,7,2,0,6
S9808397R,8,0,4,1,6
S6311709D,4,0,1,2,6
S4400599B,8,5,0,3,4
S6974127Y,0,4,6,5,2
S7080238R,8,6,0,3,1
S6331059O,0,7,4,8,3
S7345663L,1,3,2,0,4
S6669758V,5,0,3,4,2
S9454345D,0,6,8,4,7
S8785869D,0,4,8,3,1
S6452197D,0,1,7,3,8
S6461452O,7,8,6,0,3
S7876669A,0,4,8,2,5
S7617345W,8,0,4,7,5
S7001737Q,4,0,1,3,6
S8581497T,4,6,8,7,0
S7792288N,6,4,8,5,0
S4074326M,5,8,3,0,6
S6420515A,6,4,8,7,5
S6762133U,1,7,4,0,8
S5889179A,8,1,6,0,7
S8961778X,8,0,4,6,3
S5780663G,2,8,5,0,3
S6112634G,7,0,6,3,1
S7277951N,8,6,0,5,2
S6515779I,0,4,3,6,8
S4735902M,0,1,4,6,8
S9628810W,8,5,0,6,3
S7330378K,0,6,1,4,3
S9089778O,8,5,4,6,0
S6129537C,0,6,7,4,3
S7181928H,7,8,1,3,5
S5065069H,0,7,6,4,3
S8035767W,0,4,5,8,2
S4051727Q,0,8,1,4,5
S8569110A,7,1,4,0,8
S5291800O,8,1,0,4,5
S6878758U,1,4,7,0,5
S6137905Q,3,0,4,6,2
S6797132I,0,4,8,7,5
S5251366S,1,0,6,7,5
S9773839I,1,2,0,7,4
S7402850Y,0,8,3,7,6
S6624270Y,4,0,2,8,5
S7211057O,0,6,4,7,5
S4404181I,4,0,5,8,3
S4633691O,8,3,4,0,5
S9140316Z,0,8,4,3,5
S7107255Z,7,8,6,3,0
S7217933M,4,0,6,8,5
S7185347R,8,4,0,7,5
S4461208L,0,5,4,3,6
S8616157Z,8,2,1,0,7
S6990364C,0,8,3,6,2
S9456788D,0,8,4,3,7
S6415836M,0,3,7,6,4
S5100112N,0,8,2,6,7
S8029995L,5,3,2,8,1
S9844101F,0,6,8,7,1
S6968681T,0,6,2,8,4
S6352721R,0,6,4,1,5
S4436121Q,0,8,4,1,5
S8096667J,4,0,5,8,6
S9572153O,4,3,0,6,8
S7914337H,1,6,0,7,2
S9058207Y,8,6,0,1,5
S7289617H,6,5,0,4,7
S6950592K,0,4,6,5,7
S8894028M,1,8,6,3,7
S7052359K,1,0,8,4,6
S8820481V,8,6,1,4,5
S5714419B,4,6,1,8,7
S4470136Z,5,3,8,2,6
S7612891T,4,0,8,2,3
S9792339O,2,8,4,5,0
S9314476L,0,2,4,7,1
S8537479T,7,8,0,4,6
S6005438J,0,1,4,6,2
S8086228E,1,5,4,2,3
S4218769C,4,5,8,2,6
S5817261R,8,6,7,1,0
S5114259R,0,1,7,8,4
S7229154P,2,4,6,0,8
S7607988S,0,8,4,7,5
S8395178W,8,2,4,0,6
S9425904Q,8,4,0,5,3
S9015385Y,4,6,8,5,2
S9824222V,0,1,4,6,7
S4153040G,8,7,4,0,2
S6652147Z,0,1,4,6,2
S8430280D,8,1,7,4,6
S4260311Q,4,8,2,1,6
S6188378I,6,0,1,4,8
S6809565E,0,5,7,4,1
S6426224M,8,3,0,5,7
S4539815S,8,4,0,5,3
S5010975Q,0,8,7,4,3
S9817268S,0,8,4,7,6
S6442075T,8,7,3,0,6
S4258563R,8,5,4,2,1
S6670704L,0,1,3,8,6
S5946746Z,8,4,5,7,0
S8881061V,8,3,5,6,0
S8829896D,5,3,8,1,0
S6490320W,0,6,8,4,7
S5695525Z,8,7,4,2,6
S4502632E,4,1,8,0,5
S5212097Z,1,8,4,2,0
S8734891G,3,4,0,7,6
S5821063S,8,5,4,0,3
S6526689R,6,7,4,5,1
S6208434U,2,3,5,4,1
S5892793T,0,1,6,8,4
S7435497R,8,0,7,2,3
S6511202M,5,8,3,2,0
S7970603N,1,0,7,8,4
S6353738C,0,1,3,4,6
S6443652R,7,8,4,6,0
S9284812J,1,4,3,0,8
S6788743A,1,0,7,4,6
S7924039X,4,1,5,0,8
S7151146X,3,4,7,0,6
S8725242F,4,6,3,8,7
S6559726Z,8,3,4,0,6
S5042435C,1,0,8,7,4
S4346953Y,4,6,5,3,8
S7171707U,1,7,8,4,3
S6860944Q,1,5,0,4,7
S6456025T,8,4,6,3,7
S8513439Z,8,0,3,4,7
S7219148K,5,0,6,4,3
S8463015Y,8,7,3,2,4
S6118844E,3,0,6,4,8
S5403343B,8,1,4,0,2
S9629239A,8,0,2,4,6
S8550024Y,0,4,1,6,8
S6431527R,8,7,0,6,1
S4596672E,0,1,4,8,5
S6806771E,0,5,4,7,3
S6194243I,6,4,5,8,0
S8935328U,4,8,6,3,5
S7017821P,0,4,8,6,1
S6911666O,0,4,6,5,2
S5059481D,7,6,4,0,2
S5117850E,8,6,4,0,7
S5289594Z,0,4,6,7,3
S5221347O,4,0,8,5,3
S7168652L,0,4,8,3,5
S6305651I,0,4,5,6,3
S5668608N,1,7,0,5,8
S8578065J,8,5,0,3,4
S6967662E,4,0,2,1,6
S7495612R,3,0,5,8,2
S5801553V,8,6,5,0,3
S8458584Q,8,2,4,7,3
S5683672J,0,5,3,2,4
S9353106J,2,3,4,8,0
S6392823A,0,1,2,6,7
S6450060L,0,3,8,6,7
S7446528F,0,6,3,8,7
S5824126I,6,8,4,5,0
S7020125X,8,1,4,0,6
S6576580A,5,8,3,0,2
S5548656Y,4,8,6,7,0
S8132033L,8,2,5,1,4
S9651892L,2,8,6,4,0
S9525084R,8,4,2,1,6
S6966419J,0,6,4,8,2
S8732851S,7,8,4,3,6
S6835065U,5,4,0,3,8
S9056607C,4,0,8,6,3
S5140564I,8,3,0,6,5
S4955997Y,4,0,6,8,1
S6719846V,0,1,4,7,6
S9197310S,3,0,4,6,5
S6499465U,8,0,4,5,3
S5455190I,0,6,4,7,8
S7249668I,8,6,7,0,5
S4810506H,0,4,8,5,2
S4941670Q,4,0,8,1,3
S8921934J,6,4,7,3,8
S8650080J,5,3,0,2,1
S5255737C,8,1,4,2,0
S9444148M,8,7,0,6,2
S4972569Y,0,4,8,5,3
S6459227F,0,3,8,7,6
S7416330M,8,0,3,4,5
S5146602R,8,0,7,2,3
S4932858G,0,4,8,5,1
S6637517Y,1,0,4,7,3
S5923608N,0,4,6,5,3
S6835370N,0,4,8,7,5
S7362940L,2,8,4,3,1
S7262861T,6,5,4,0,7
S8908055U,3,8,1,4,5
S6670156Y,0,4,5,3,2
S7029193K,1,0,4,7,6
S9209330B,0,3,5,4,6
S6527631T,3,5,0,4,2
S7295217Y,6,5,0,1,8
S6828117L,4,7,0,6,1
S8196735Q,0,4,3,8,5
S7109003W,7,6,1,0,5
S7711953G,6,1,0,4,8
S4699339Q,8,4,3,0,7
S5155676Q,0,5,3,6,8
S9429900H,3,5,0,8,4
S6222113J,4,6,7,1,5
S6610440F,0,3,4,5,1
S9319703R,1,0,2,7,4
S4536996U,8,0,4,7,2
S5394310F,2,1,8,0,4
S8983760A,5,6,8,4,7
S6771272F,1,0,7,6,5
S4039165K,7,5,1,4,0
S6179275O,6,7,8,0,2
S7470613P,7,6,0,8,4
S8704409H,0,3,4,6,7
S7219643V,0,5,6,4,3
S4311975G,1,3,4,0,8
S5563702T,8,5,0,3,4
S7128644X,5,3,4,6,0
S6439190G,4,0,6,8,1
S7153088A,3,5,4,8,7
S6749053C,0,8,7,6,1
S8455640P,1,8,7,3,0
S5239702E,0,4,8,7,2
S8610713C,1,0,7,2,8
S6595019O,4,3,5,6,0
S5957628V,5,0,8,4,6
S8482641R,8,7,3,1,0
S5118692X,0,6,8,1,4
S6998767A,1,0,4,6,5
S8534226H,4,7,6,8,0
S6774570X,0,1,5,4,7
S8268989S,0,6,8,5,7
S5938386W,4,0,6,8,7
S5042933T,7,6,0,2,8
S8648992M,0,2,7,6,4
S5890595L,6,8,4,1,5
S8109618W,5,8,3,2,6
S6992974A,8,0,5,2,6
S7445367B,0,8,7,2,3
S9708450Y,0,8,4,2,5
S4087456Q,4,5,0,8,3
S6449416V,4,0,7,3,8
S5693096K,1,7,0,4,5
S5471669R,0,1,4,6,5
S9437274D,0,8,4,5,3
S5318894U,0,6,4,7,1
S8911503A,8,1,6,4,7
S6583018T,6,0,4,5,8
S8749920F,4,8,3,6,0
S7493765L,7,3,0,8,4
S4618266I,5,8,1,6,2
S6470714D,4,3,0,8,6
S9382127W,8,2,4,1,7
S6129979P,3,4,0,7,6
S4685904N,8,5,3,4,2
S8015955U,5,8,2,7,1
S5380476E,8,0,4,5,2
S6608814F,0,2,1,5,7
S4015791T,8,7,5,1,0
S4810656Y,7,0,1,4,8
S6046725Z,6,0,4,1,8
S6451225J,4,3,8,6,0
S4430632S,0,4,1,5,3
S9695286H,4,6,8,2,1
S7441693Z,8,2,0,7,6
S4741703C,7,5,8,0,3
S7265154I,5,6,0,8,2
S4231407C,4,8,2,5,3
S6349374Y,0,1,4,7,2
S9340413J,4,7,6,1,0
S9816665R,1,0,7,4,6
S5631674E,2,5,4,3,0
S7305058T,1,0,3,4,6
S8219779T,5,2,8,1,7
S7651682N,0,8,4,1,7
S6003920F,4,6,5,0,7
S6556142N,2,7,6,8,0
S8140460T,8,2,5,1,4
S6494339O,8,7,4,0,1
S6401130K,0,4,1,8,6
S6767408B,8,4,7,5,0
S6826597B,0,4,6,1,5
S7665999I,0,2,8,1,7
S5780954Y,4,6,0,2,7
S7081372Q,1,0,6,7,4
S9469491N,1,8,0,7,5
S4850502A,4,8,5,0,3
S8208828M,8,7,0,1,6
S5248058C,4,6,1,7,0
S7389356Q,2,8,6,4,7
S9175862G,6,4,1,3,0
S4153629R,3,5,0,4,2
S6313521A,4,0,3,2,6
S4981286T,4,0,7,8,6
S7339205Y,2,8,6,4,7
S9032880O,1,4,0,8,5
S6407192F,8,4,7,0,6
S7477363E,8,0,6,1,4
S7077777U,1,0,8,6,4
S7629921Y,0,8,2,7,6
S9698784T,4,2,3,0,8
S6850463J,4,5,0,8,2
S8334570K,0,4,1,8,5
S7262386O,6,0,1,5,7
S5346378I,0,8,7,2,1
S7472176O,2,8,7,0,6
S7205364N,0,6,4,8,5
S5477712A,0,7,4,8,2
S9515214P,4,6,2,7,0
S8367612Z,1,0,4,6,8
S6458881O,3,6,4,8,7
S6465970U,6,7,4,0,8
S4435899R,4,0,8,5,3
S9366965Y,7,2,4,6,8
S8297061H,1,0,7,6,8
S6701567L,0,8,7,4,1
S9618217K,4,0,6,3,2
S4572679O,4,2,6,8,0
S4337797U,4,6,3,2,8
S4305944D,4,6,3,2,8
S5605173F,7,4,3,6,0
S5611730D,5,3,0,2,4
S7186274Y,8,4,7,3,0
S5835858I,8,1,0,4,7
S7327315A,4,3,8,0,2
S7675234N,4,0,8,5,1
S7383627T,1,4,3,6,2
S6147323L,4,0,7,1,6
S8715787V,0,3,6,8,7
S7750193A,4,6,0,1,8
S9260974J,4,8,5,0,3
S6818883M,0,4,1,7,5
S8743683G,8,7,3,0,4
S8766812K,3,4,0,6,8
S9383707I,4,2,0,3,1
S8782388B,4,3,6,8,7
S9028451D,4,1,0,8,7
S5634083T,0,7,4,6,3
S8378241D,0,4,6,8,1
S4645148R,6,8,4,3,1
S6629518I,1,5,0,4,7
S6892411I,0,4,7,6,3
S9436694Z,1,8,4,0,7
S7090340E,8,1,0,7,3
S9605609Q,8,6,0,3,4
S7480544G,7,8,0,4,3
S6689050I,0,1,4,3,5
S6935493E,6,4,0,1,5
S8487819Y,0,8,4,3,7
S7226208B,8,6,0,2,5
S8469934J,8,4,0,7,3
S6453216U,7,3,1,0,4
S7233212B,6,0,8,5,2
S9146994S,1,0,6,7,3
S6442643B,6,8,1,4,0
S8492822Z,8,1,7,4,3
S9395399V,7,2,1,4,6
S7312990F,4,6,7,2,0
S4472885X,5,3,0,4,6
S4021247K,5,3,0,4,6
S7619515M,5,0,4,3,8
S6617379R,1,4,0,6,7
S4143040O,3,5,0,7,2
S6961362Q,8,0,2,4,1
S4100866B,2,4,8,0,3
S6934075B,0,2,5,1,4
S4468217N,6,0,3,8,5
S7163145V,1,7,4,8,3
S4564784H,0,4,8,1,5
S7041009I,0,4,6,8,3
S6239344M,3,2,4,8,5
S6999128O,0,4,6,2,8
S4134315A,7,1,0,2,3
S4191643D,8,2,5,0,7
S5995865C,4,8,5,0,3
S4500197D,8,0,4,6,1
S8139305I,8,5,3,0,2
S7097724J,0,8,4,6,1
S9125165Q,4,0,3,8,5
S8404513N,3,8,1,7,0
S6255592K,4,8,2,5,3
S8903176E,4,8,3,5,0
S7108740C,7,2,8,4,6
S6471195B,3,8,4,5,7
S8750273S,7,8,4,3,6
S9178356A,6,4,8,1,3
S9011504F,4,6,1,7,5
S4573135K,8,0,5,4,3
S5557164M,8,0,4,5,7
S9025914U,0,1,4,5,8
S7302695L,4,8,2,7,3
S4166800Q,0,3,5,4,2
S6491918P,7,8,6,3,0
S4121025Y,0,1,7,6,3
S4272308F,4,8,2,0,1
S6785110A,5,0,3,4,8
S6781446T,0,4,8,2,3
S9162492X,0,3,8,6,7
S6098998V,4,5,0,2,8
S6788994H,8,7,5,0,6
S8519250V,7,4,6,8,5
S5448678V,5,0,3,4,1
S7167719O,5,1,8,3,7
S7129443R,4,0,8,7,5
S7783762S,8,2,5,0,3
S6557471B,1,7,4,0,6
S7220395N,0,6,1,5,4
S8072045L,7,1,5,4,8
S8417202A,1,7,8,0,3
S4720479E,4,6,5,1,0
S5775622V,8,1,0,6,3
S5228072A,0,8,5,6,4
S8122985O,4,8,5,2,0
S4523483J,8,2,7,4,0
S5385231S,0,5,6,1,8
S7348501E,6,3,0,4,2
S7343140E,0,8,6,1,2
S6923598H,6,4,1,5,8
S7731236S,0,6,4,3,7
S8197510Y,4,3,0,2,7
S7231012E,6,0,5,8,1
S5115309C,0,2,8,4,5
S4950676A,4,0,8,6,5
S7994461M,5,6,3,4,8
S8066844X,1,5,2,4,8
S7212433I,1,8,6,7,0
S7380513U,0,4,6,3,1
S6581584Q,3,5,0,6,2
S7731595E,1,0,4,3,8
S9376710U,5,2,4,3,0
S8761556C,4,3,7,0,1
S9284627H,8,7,0,1,3
S6526692J,5,6,4,3,7
S8871632Y,7,6,1,8,2
S6840127L,0,1,7,5,6
S8955049O,4,1,7,3,6
S9245721S,0,8,5,3,4
S6588639W,1,8,3,7,0
S5504270R,5,8,4,0,1
S8293850K,5,0,1,6,7
S6735946O,0,8,6,7,1
S9637479Z,8,6,3,2,4
S6805292T,0,4,1,8,6
S5185748W,0,8,6,1,4
S5328585U,0,6,4,1,2
S5538203N,4,0,1,5,6
S8742181S,0,4,3,7,8
S6837966B,7,8,0,5,1
S6606291I,0,4,2,5,8
S6429267A,3,0,5,8,6
S8196647A,8,5,3,6,2
S6668484C,2,0,7,4,8
S5413969B,5,0,4,2,3
S5933277S,0,8,6,5,3
S9285280U,0,4,1,6,7
S8496370R,7,8,1,3,0
S9368642W,7,2,4,6,8
S7933946G,7,6,8,5,2
S7303046A,4,1,3,2,0
S6715666Y,0,8,6,7,1
S6700501P,0,1,4,7,5
S5730314I,6,8,1,0,3
S4902189J,4,0,8,1,5
S4714044H,4,6,8,7,0
S5418753F,4,8,5,3,0
S7102793M,4,8,7,5,2
S5986900X,0,5,4,6,8
S8842801G,1,0,8,3,7
S7491253V,0,8,7,3,4
S8565674O,5,8,0,3,4
S7282068O,0,4,5,8,6
S5007241F,1,7,0,4,8
S8190932Z,5,3,2,6,8
S6913633D,0,4,8,6,5
S4520616X,8,6,5,3,2
S7111065A,2,5,8,3,7
S6404765A,0,4,8,3,7
S7767739F,6,8,3,5,0
S6864543Q,0,7,4,8,5
S9467052Y,8,7,1,0,5
S5792618D,0,4,6,3,8
S4537711A,2,8,5,4,0
S9080094T,4,0,6,8,7
S9303448F,2,8,0,5,7
S6778290F,1,0,7,4,8
S6964886Q,2,0,1,6,4
S6797586P,1,0,7,6,5
S9298766N,0,8,4,3,7
S7612848X,8,2,0,4,5
S9287316D,7,8,1,0,3
S9087186E,1,4,5,8,0
S7296927H,5,0,4,6,2
S9201984X,4,0,3,6,5
S9148252W,0,3,1,4,7
S7213190K,5,6,0,1,4
S4288757V,4,8,5,6,7
S8969515E,4,8,6,3,5
